#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
5192528|2016-08-03 03:01:26|-29.6437|-72.0621|29.3|us|NEIC PDE||us100069ms|mb|4.3|us|OFF COAST OF CENTRAL CHILE
5192638|2016-08-03 04:40:12|-19.5257|-69.9123|58.4|us|NEIC PDE||us100069n7|mb|4.3|us|NORTHERN CHILE
5189858|2016-08-06 10:05:22|-31.7628|-72.2635|10.0|us|NEIC PDE||us10006btx|mb|4.3|us|OFF COAST OF CENTRAL CHILE
5191202|2016-08-08 04:19:42|-31.7173|-72.3279|10.0|us|NEIC PDE||us10006c05|mb|4.3|us|OFF COAST OF CENTRAL CHILE
5190626|2016-08-16 12:27:37|-19.9216|-71.0682|21.4|us|NEIC PDE||us10006e41|mwr|4.3|us|OFF COAST OF NORTHERN CHILE
5190647|2016-08-16 18:42:50|-33.5880|-72.0254|24.3|us|NEIC PDE||us10006e74|mwr|4.3|us|OFF COAST OF CENTRAL CHILE
5190779|2016-08-18 00:11:21|-27.4841|-70.8263|49.4|us|NEIC PDE||us10006el4|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
5191898|2016-08-29 04:04:38|-30.6618|-71.3805|47.7|us|NEIC PDE||us20006uxv|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
5193555|2016-09-02 13:03:29|-32.1223|-72.0869|7.6|us|NEIC PDE|us|us10006jn5|mb|4.3|us|OFF COAST OF CENTRAL CHILE
5192783|2016-09-09 01:01:19|-30.6434|-71.7846|42.5|us|NEIC PDE|us|us10006n8i|Mwr|4.3|guc|NEAR COAST OF CENTRAL CHILE
9375670|2016-09-23 06:08:35|-23.1194|-70.7601|15.2|us|NEIC PDE|us|us10006rw1|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
5196076|2016-10-21 19:02:32|-30.7072|-71.4771|42.3|us|NEIC PDE|us|us20007fzi|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
5196437|2016-10-27 22:09:29|-33.7657|-72.6211|14.6|us|NEIC PDE|us|us100072he|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
5197895|2016-10-31 02:15:11|-31.8266|-71.6925|19.5|us|NEIC PDE|us|us10007362|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
9912829|2016-11-25 14:14:58|-31.8605|-71.8600|6.2|us|NEIC PDE|us|us10007ca1|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
9912375|2016-12-09 04:40:41|-23.2148|-71.1467|27.3|us|NEIC PDE|us|us20007zdt|Mwr|4.3|us|OFF COAST OF NORTHERN CHILE
9948916|2016-12-25 08:24:05|-28.3707|-72.5008|10.0|us|NEIC PDE|us|us10007mlv|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10207116|2017-01-01 07:50:21|-29.9950|-71.7813|40.4|us|NEIC PDE|us|us10007p2d|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
9951566|2017-01-01 15:19:05|-28.7905|-71.6717|6.6|us|NEIC PDE|us|us10007p3k|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
9952440|2017-01-03 20:16:38|-30.2936|-72.2066|34.0|us|NEIC PDE|us|us10007pik|mb|4.3|us|OFF COAST OF CENTRAL CHILE
9953561|2017-01-09 00:40:34|-29.6582|-71.4294|44.1|us|NEIC PDE|us|us10007s2a|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10041284|2017-02-22 11:51:18|-25.6225|-70.9306|17.3|us|NEIC PDE|us|us20008le4|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10003591|2017-02-24 16:00:43|-33.1922|-69.6672|10.0|us|NEIC PDE|us|us20008m2h|mb|4.3|us|CHILE-ARGENTINA BORDER REGION
10042256|2017-03-20 00:39:22|-28.7674|-71.1074|60.1|us|NEIC PDE|us|us20008t7q|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10046430|2017-04-02 23:29:35|-19.8761|-70.1252|35.0|us|NEIC PDE|us|us10008dzn|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10047803|2017-04-07 04:38:39|-31.3849|-72.6306|33.1|us|NEIC PDE|us|us10008fdf|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10049474|2017-04-12 20:09:49|-30.1020|-71.9640|28.1|us|NEIC PDE|us|us10008h1w|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10050841|2017-04-15 08:13:36|-19.4261|-70.4470|44.0|us|NEIC PDE|us|us10008hu0|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10091867|2017-04-24 03:50:50|-33.0710|-72.1575|17.8|us|NEIC PDE|us|us10008k6g|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10100579|2017-04-25 09:33:31|-33.1076|-72.0110|25.1|us|NEIC PDE|us|us10008kku|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10100642|2017-04-25 14:26:35|-33.1720|-72.1030|20.0|us|NEIC PDE|us|us10008knx|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10100927|2017-04-25 20:57:52|-33.1278|-72.2045|18.1|us|NEIC PDE|us|us10008kuc|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10101065|2017-04-26 10:05:34|-33.1590|-72.2372|14.7|us|NEIC PDE|us|us10008kz9|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10101318|2017-04-26 14:45:53|-33.2733|-71.9606|19.4|us|NEIC PDE|us|us10008l15|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10101230|2017-04-26 15:14:01|-33.2767|-71.9080|26.1|us|NEIC PDE|us|us10008l1w|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10155782|2017-04-27 08:46:36|-33.2047|-71.9581|28.6|us|NEIC PDE|us|us10008ntq|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10117560|2017-04-28 15:43:23|-33.2608|-71.9431|22.5|us|NEIC PDE|us|us10008lll|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10117573|2017-04-28 16:51:51|-33.2110|-72.0986|20.3|us|NEIC PDE|us|us10008lmk|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10158295|2017-05-16 19:47:00|-31.9391|-71.8038|65.3|us|NEIC PDE|us|us10008stz|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10162960|2017-05-29 22:24:33|-32.9379|-72.1483|15.7|us|NEIC PDE|us|us10008w52|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10227317|2017-05-30 21:29:06|-30.6842|-71.6480|28.5|us|NEIC PDE|us|us10008wpq|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10164590|2017-06-04 00:07:27|-27.7769|-71.0980|27.8|us|NEIC PDE|us|us20009kjl|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
10268995|2017-06-20 19:59:09|-20.6489|-69.8791|64.0|us|NEIC PDE|us|us20009nsd|mb|4.3|us|NORTHERN CHILE
10278341|2017-07-22 07:44:25|-33.0524|-71.9531|23.0|us|NEIC PDE|us|us20009zn9|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10278612|2017-07-23 16:46:06|-33.1240|-72.0740|16.7|us|NEIC PDE|us|us2000a03e|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10280041|2017-07-26 18:04:41|-20.1368|-70.1331|42.0|us|NEIC PDE|us|us2000a1fa|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10391700|2017-08-12 09:39:41|-30.4239|-71.6401|31.6|us|NEIC PDE|us|us2000a7k7|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10391835|2017-08-12 21:31:18|-30.3065|-72.2204|7.7|us|NEIC PDE|us|us2000a7ni|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10405914|2017-09-18 14:28:56|-31.8431|-72.2186|10.0|us|NEIC PDE|us|us2000apxj|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10406019|2017-09-18 15:35:20|-31.8057|-72.1652|10.0|us|NEIC PDE|us|us2000apyu|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10408119|2017-09-25 13:55:27|-32.6830|-71.9900|24.0|us|NEIC PDE|us|us2000aub9|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10408756|2017-09-26 22:06:39|-31.7686|-72.2499|14.6|us|NEIC PDE|us|us2000av56|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10449973|2017-10-04 22:38:59|-25.0879|-70.8223|48.4|us|NEIC PDE|us|us2000b16k|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10450029|2017-10-29 22:58:58|-31.0668|-71.5004|55.7|us|NEIC PDE|us|us1000aye5|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10561089|2017-12-06 12:29:02|-32.1270|-71.8386|22.1|us|NEIC PDE|us|us1000bmq3|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10561677|2017-12-08 06:07:46|-29.8747|-72.0471|22.0|us|NEIC PDE|us|us2000c1yt|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10677694|2018-01-31 23:34:30|-27.9570|-71.3684|19.9|us|NEIC PDE|us|us2000d0x3|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10642685|2018-02-13 13:38:42|-25.6040|-70.8448|43.2|us|NEIC PDE|us|us2000d1ff|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
10644653|2018-02-19 00:21:10|-31.5514|-71.9037|31.3|us|NEIC PDE|us|us2000d4g3|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10644685|2018-02-19 05:21:40|-29.2070|-72.5736|10.0|us|NEIC PDE|us|us2000d4jw|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10645109|2018-02-20 10:51:02|-20.0677|-70.6116|18.4|us|NEIC PDE|us|us2000d5a1|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
10678473|2018-02-25 06:19:01|-29.1017|-72.8811|10.0|us|NEIC PDE|us|us2000d7l2|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10681368|2018-03-04 14:06:55|-31.0546|-71.4924|60.6|us|NEIC PDE|us|us2000dc1z|ML|4.3|us|NEAR COAST OF CENTRAL CHILE
10722396|2018-03-30 07:23:55|-30.6069|-71.6268|29.5|us|NEIC PDE|us|us1000dbbe|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10726695|2018-04-11 16:44:07|-27.1805|-71.9457|10.0|us|NEIC PDE|us|us2000dy4f|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
10802866|2018-05-13 03:54:31|-30.4900|-72.2480|10.0|us|NEIC PDE|us|us1000e3xy|mb|4.3|us|OFF COAST OF CENTRAL CHILE
10806349|2018-05-21 13:44:59|-30.2489|-71.5903|21.5|us|NEIC PDE|us|us1000e9b8|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10843763|2018-06-03 09:59:31|-34.1734|-72.3062|11.5|us|NEIC PDE|us|us1000eht8|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10843878|2018-06-03 14:30:23|-20.2072|-70.8936|14.7|us|NEIC PDE|us|us1000ehx8|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
10848699|2018-06-11 00:58:52|-29.1345|-72.7038|30.8|us|NEIC PDE|us|us1000emz5|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
10848793|2018-06-11 03:49:06|-32.5201|-71.9124|20.1|us|NEIC PDE|us|us1000en2x|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
10882549|2018-06-14 15:15:02|-19.9281|-71.1169|16.5|us|NEIC PDE|us|us1000erjz|mb|4.3|us|OFF COAST OF NORTHERN CHILE
10889689|2018-06-15 14:01:44|-29.5482|-71.6949|10.0|us|NEIC PDE|us|us1000esd2|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10884746|2018-06-17 07:31:58|-26.7538|-71.2061|20.1|us|NEIC PDE|us|us1000etnd|mb|4.3|us|OFF COAST OF NORTHERN CHILE
10888554|2018-06-21 06:17:25|-21.3451|-69.9583|55.7|us|NEIC PDE|us|us1000ex6v|mb|4.3|us|NORTHERN CHILE
10889469|2018-06-22 04:41:02|-28.7317|-70.8122|10.0|us|NEIC PDE|us|us1000eya4|Mwr|4.3|us|CENTRAL CHILE
10891327|2018-06-24 06:42:36|-31.8942|-71.8049|67.0|us|NEIC PDE|us|us1000f03u|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10896756|2018-06-29 22:17:35|-30.6647|-71.3530|35.0|us|NEIC PDE|us|us2000frrl|Mwr|4.3|guc|NEAR COAST OF CENTRAL CHILE
10924481|2018-07-29 13:49:06|-32.4970|-71.9418|16.4|us|NEIC PDE|us|us2000ggp7|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10937091|2018-08-18 01:40:48|-32.2319|-71.6940|53.0|us|NEIC PDE|us|us1000gc27|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10959737|2018-10-15 16:21:06|-27.7403|-69.6387|52.7|us|NEIC PDE|us|us1000hcci|mb|4.3|us|NORTHERN CHILE
10984007|2018-12-11 23:25:12|-30.5644|-71.3725|54.7|us|NEIC PDE|us|us2000islv|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10991691|2018-12-14 08:40:07|-18.4517|-71.4400|33.3|us|NEIC PDE|us|us2000ivbw|mb|4.3|us|OFF COAST OF NORTHERN CHILE
10994067|2019-01-08 17:59:04|-32.1289|-71.9713|14.8|us|NEIC PDE|us|us2000j1g3|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
10993767|2019-01-08 22:32:54|-20.5822|-69.7751|27.5|us|NEIC PDE|us|us2000j1jg|mb|4.3|us|NORTHERN CHILE
10997623|2019-01-20 02:36:00|-30.0756|-71.4080|59.3|us|NEIC PDE|us|us2000j6iw|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11012517|2019-03-07 06:34:09|-30.1042|-71.3510|67.0|us|NEIC PDE|us|us1000jbrq|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11017839|2019-03-23 19:02:45|-33.0149|-72.0121|21.8|us|NEIC PDE|us|us1000jkrk|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
11023249|2019-04-07 12:20:45|-33.7429|-72.6054|10.0|us|NEIC PDE|us|us2000kbt0|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11028306|2019-04-20 23:23:45|-30.9431|-71.4403|50.2|us|NEIC PDE|us|us700039sw|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11047501|2019-06-04 12:13:06|-30.3458|-71.9904|21.2|us|NEIC PDE|us|us70003v8q|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11046939|2019-06-10 03:17:01|-31.9551|-71.2943|49.9|us|NEIC PDE|us|us70003xjl|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
11085065|2019-07-26 01:56:52|-18.6050|-71.0957|38.2|us|NEIC PDE|us|us60004vp6|Mwr|4.3|guc|OFF COAST OF NORTHERN CHILE
11085288|2019-07-26 07:38:02|-19.7640|-70.8663|18.4|us|NEIC PDE|us|us60004vs3|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
11097910|2019-08-14 21:33:11|-20.7367|-70.0983|29.6|us|NEIC PDE|us|us6000556w|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11099557|2019-08-17 09:18:21|-30.0228|-71.6749|30.3|us|NEIC PDE|us|us600056dc|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
11104904|2019-08-25 10:48:11|-32.5055|-72.0380|14.2|us|NEIC PDE|us|us700057z3|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11119212|2019-09-01 05:00:08|-30.2181|-72.5892|10.0|us|NEIC PDE|us|us70005ase|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11116989|2019-09-14 17:40:34|-25.1138|-70.7969|44.7|us|NEIC PDE|us|us70005ger|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11119667|2019-09-19 09:54:16|-27.1120|-71.2434|35.0|us|NEIC PDE|us|us60005kww|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11127745|2019-10-06 16:19:16|-22.7821|-70.8763|15.4|us|NEIC PDE|us|us70005rcg|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11130610|2019-10-11 06:11:49|-30.5787|-72.2306|10.0|us|NEIC PDE|us|us70005tbi|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11144611|2019-11-11 20:52:23|-31.8112|-71.5378|56.7|us|NEIC PDE|us|us60006aci|Mwr|4.3|guc|NEAR COAST OF CENTRAL CHILE
11148481|2019-11-21 01:36:27|-29.8339|-71.2929|55.9|us|NEIC PDE|us|us70006as5|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11154054|2019-12-05 08:01:55|-29.7279|-71.3318|46.5|us|NEIC PDE|us|us60006mb8|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11169891|2019-12-22 11:31:06|-27.8590|-71.3265|18.4|us|NEIC PDE|us|us70006psu|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11162503|2019-12-26 09:28:57|-21.0878|-70.4989|51.5|us|NEIC PDE|us|us70006r5y|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11164411|2019-12-30 08:02:55|-30.2742|-71.5788|32.6|us|NEIC PDE|us|us70006sd8|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11179492|2020-01-28 05:09:55|-31.7516|-71.5003|44.9|us|NEIC PDE|us|us60007hxy|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11188442|2020-02-23 01:12:36|-30.4450|-71.6991|35.0|us|NEIC PDE|us|us70007uzl|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
11195050|2020-03-09 15:29:16|-30.4259|-72.2110|8.8|us|NEIC PDE|us|us60008cgj|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11195942|2020-03-11 00:00:38|-30.4098|-71.6612|28.2|us|NEIC PDE|us|us60008dfv|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11198284|2020-03-16 17:39:17|-29.4638|-71.9674|10.0|us|NEIC PDE|us|us60008gmh|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11208790|2020-04-05 14:18:29|-31.7572|-71.6142|35.0|us|NEIC PDE|us|us70008p9f|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11210422|2020-04-07 17:42:06|-31.4526|-71.8272|35.1|us|NEIC PDE|us|us70008qtl|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11213682|2020-04-13 00:19:52|-22.9450|-70.5919|23.4|us|NEIC PDE|us|us70008v7i|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11220822|2020-04-25 18:59:22|-20.5218|-70.4156|31.2|us|NEIC PDE|us|us60009cc9|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
11221193|2020-04-26 22:42:28|-31.7319|-71.3225|35.0|us|NEIC PDE|us|us60009cy9|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11261940|2020-06-29 11:52:37|-33.3445|-72.4310|14.3|us|NEIC PDE|us|us7000aea6|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11262811|2020-06-30 20:34:47|-33.3656|-72.5544|9.9|us|NEIC PDE|us|us7000aff4|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11271007|2020-07-16 14:37:18|-22.8297|-70.2289|60.0|us|NEIC PDE|us|us7000apmw|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11272553|2020-07-20 03:00:53|-29.5604|-72.2982|10.1|us|NEIC PDE|us|us7000arew|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11274227|2020-07-23 06:00:06|-31.9114|-72.2129|10.0|us|NEIC PDE|us|us6000b2gl|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11299390|2020-08-09 18:08:40|-32.9157|-71.9013|10.0|us|NEIC PDE|us|us6000bbji|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11302302|2020-08-28 17:30:43|-20.0066|-69.9010|60.9|us|NEIC PDE|us|us7000beh6|Mwr|4.3|us|NORTHERN CHILE
11303843|2020-09-01 13:51:25|-27.8209|-71.5942|10.0|us|NEIC PDE|us|us7000bfue|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
11313717|2020-09-02 04:46:28|-27.8451|-71.4960|10.0|us|NEIC PDE|us|us7000bjn1|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11306458|2020-09-07 01:27:46|-27.8357|-71.4017|9.5|us|NEIC PDE|us|us7000bj4b|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11306885|2020-09-08 09:35:13|-29.4113|-71.8938|10.0|us|NEIC PDE|us|us7000bjly|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11310305|2020-09-14 22:21:39|-27.7987|-71.6053|9.4|us|NEIC PDE|us|us7000bnaf|Mwr|4.3|us|NEAR COAST OF NORTHERN CHILE
11311167|2020-09-16 06:30:14|-31.4831|-71.8901|59.3|us|NEIC PDE|us|us7000bnuw|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11316568|2020-09-22 06:40:22|-31.8010|-72.3640|10.6|us|NEIC PDE|us|us6000bzkj|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11327384|2020-10-20 01:09:17|-30.7329|-71.4348|40.0|us|NEIC PDE|us|us6000c9rg|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11335445|2020-11-08 03:34:29|-27.8166|-71.1260|21.2|us|NEIC PDE|us|us7000cc02|Mwr|4.3|guc|NEAR COAST OF NORTHERN CHILE
11336556|2020-11-11 02:17:08|-30.6041|-72.0927|10.0|us|NEIC PDE|us|us7000cd7d|Mwr|4.3|us|OFF COAST OF CENTRAL CHILE
11340398|2020-11-12 10:24:45|-30.6797|-71.5658|41.2|us|NEIC PDE|us|us7000cdr9|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11338164|2020-11-14 07:13:54|-20.2477|-70.7924|24.0|us|NEIC PDE|us|us7000ceuy|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11341792|2020-11-22 22:08:31|-32.5004|-71.8447|20.4|us|NEIC PDE|us|us6000crit|Mwr|4.3|us|NEAR COAST OF CENTRAL CHILE
11346474|2020-12-02 15:38:20|-25.8634|-70.9023|20.4|us|NEIC PDE|us|us7000cm4k|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11348382|2020-12-05 10:32:01|-22.4421|-70.4507|69.2|us|NEIC PDE|us|us7000cnef|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11350003|2020-12-08 16:43:36|-28.1505|-71.5679|17.7|us|NEIC PDE|us|us7000cp6g|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11353854|2020-12-15 07:43:23|-25.6622|-71.0745|14.7|us|NEIC PDE|us|us7000cr79|mb|4.3|us|OFF COAST OF NORTHERN CHILE
11358045|2020-12-25 21:39:24|-20.9237|-70.5322|25.4|us|NEIC PDE|us|us6000d31b|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11358716|2020-12-28 06:44:07|-24.6073|-70.5118|44.6|us|NEIC PDE|us|us6000d3l7|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11361657|2021-01-05 21:43:53|-33.0423|-72.2234|10.0|us|NEIC PDE|us|us6000d5wq|mb|4.3|us|OFF COAST OF CENTRAL CHILE
11371529|2021-01-30 13:16:12|-29.4025|-71.1292|57.8|us|NEIC PDE|us|us6000dd7w|Mwr|4.3|guc|NEAR COAST OF CENTRAL CHILE
11371925|2021-02-01 03:56:16|-29.7223|-71.3020|40.0|us|NEIC PDE|us|us6000ddjx|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11376705|2021-02-12 09:43:28|-33.5271|-71.5477|42.9|us|NEIC PDE|us|us6000dgxl|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11377487|2021-02-12 11:36:37|-25.2305|-71.0411|41.2|us|NEIC PDE|us|us6000dgyq|mb|4.3|us|OFF COAST OF NORTHERN CHILE
11378209|2021-02-16 05:14:30|-31.9796|-71.7043|21.9|us|NEIC PDE|us|us6000dhyz|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11386963|2021-03-10 01:50:19|-25.2930|-70.8976|39.4|us|NEIC PDE|us|us7000dhke|mb|4.3|us|NEAR COAST OF NORTHERN CHILE
11399644|2021-03-11 06:04:54|-30.7128|-71.8160|31.8|us|NEIC PDE|us|us7000di1x|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11389897|2021-03-14 10:33:53|-30.7055|-71.9484|17.8|us|NEIC PDE|us|us7000dj9c|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
11396338|2021-04-01 06:01:51|-29.2779|-71.3241|52.0|us|NEIC PDE|us|us6000dy4u|mb|4.3|us|NEAR COAST OF CENTRAL CHILE
4371065|2014-01-04 06:05:56|-33.6892|-72.4609|24.6|ISC|ISC|ISC|603928259|mb|4.2|NEIC|OFF COAST OF CENTRAL CHILE
9980086|2014-01-21 17:18:07|-19.6272|-70.9562|9.6|ISC|ISC|ISC|604161070|MW|4.2|SJA|NEAR COAST OF NORTHERN CHILE
4598276|2014-03-04 09:49:03|-33.0045|-72.1562|11.7|ISC|ISC|ISC|606911759|mb|4.2|ISC|OFF COAST OF CENTRAL CHILE
4601567|2014-03-15 09:31:18|-19.4432|-71.0312|11.6|ISC|ISC|ISC|606912263|mb|4.2|NEIC|OFF COAST OF NORTHERN CHILE
4601458|2014-03-15 20:18:48|-19.4093|-70.9676|22.0|ISC|ISC|ISC|606912297|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
10069308|2014-03-17 09:08:04|-19.7329|-70.8023|10.0|ISC|ISC|ISC|606912443|mb|4.2|ISC|NEAR COAST OF NORTHERN CHILE
4598144|2014-03-17 11:16:33|-19.9515|-70.9014|5.9|ISC|ISC|ISC|606912454|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
4598331|2014-03-18 13:19:02|-20.1746|-70.9450|18.6|ISC|ISC|ISC|606912511|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
4599872|2014-03-18 20:04:30|-19.9571|-70.9044|12.2|ISC|ISC|ISC|606912526|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
4600654|2014-03-19 06:42:13|-20.0611|-70.8232|2.5|ISC|ISC|ISC|604178587|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
4600212|2014-03-22 17:08:02|-19.7535|-70.8719|21.4|ISC|ISC|ISC|604187032|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
10076075|2014-03-22 23:13:29|-19.3169|-71.0977|35.0|ISC|ISC|ISC|606912838|mb|4.2|ISC|OFF COAST OF NORTHERN CHILE
4489251|2014-03-23 16:45:12|-19.6987|-71.1381|3.9|ISC|ISC|ISC|604273248|mb|4.2|NEIC|OFF COAST OF NORTHERN CHILE
10078668|2014-03-24 20:41:24|-19.6245|-70.8235|16.1|ISC|ISC|ISC|606912949|mb|4.2|ISC|NEAR COAST OF NORTHERN CHILE
4600561|2014-03-26 09:48:58|-19.8019|-70.9442|5.5|ISC|ISC|ISC|604370409|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
4558099|2014-03-30 04:35:14|-19.8982|-70.9464|27.4|ISC|ISC|ISC|609849710|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
10086670|2014-03-31 17:58:20|-29.3870|-71.6690|55.1|GUC|ISC|ISC|607916319|ML|4.2|GUC|NEAR COAST OF CENTRAL CHILE
4569677|2014-03-31 23:58:04|-19.8801|-70.6043|21.2|ISC|ISC|ISC|609849740|mb|4.2|NEIC|NEAR COAST OF NORTHERN CHILE
