#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
4598377|2014-04-11 08:55:55|-19.9567|-70.8674|13.8|ISC|ISC|ISC|609948574|mb|4.9|NEIC|NEAR COAST OF NORTHERN CHILE
4600316|2014-04-28 00:09:38|-19.9030|-70.8339|20.2|ISC|ISC|ISC|609948901|mb|4.9|NEIC|NEAR COAST OF NORTHERN CHILE
4601015|2014-05-05 09:02:55|-19.2837|-70.9931|20.7|ISC|ISC|ISC|604514189|MW|4.9|GCMT|NEAR COAST OF NORTHERN CHILE
4601055|2014-05-05 22:52:23|-19.8886|-70.8350|12.5|ISC|ISC|ISC|604514727|Mww|4.9|NEIC|NEAR COAST OF NORTHERN CHILE
4601227|2014-05-07 13:27:05|-19.9778|-70.8889|8.5|ISC|ISC|ISC|604530448|mb|4.9|NEIC|NEAR COAST OF NORTHERN CHILE
4640180|2014-05-28 22:23:37|-19.9132|-71.0766|15.9|ISC|ISC|ISC|610146037|Mww|4.9|NEIC|OFF COAST OF NORTHERN CHILE
4640582|2014-06-02 05:44:25|-33.7227|-72.1232|14.8|ISC|ISC|ISC|604669082|mb|4.9|ISC|OFF COAST OF CENTRAL CHILE
4640883|2014-06-05 05:41:02|-19.9490|-71.1174|8.3|ISC|ISC|ISC|604702112|mb|4.9|NEIC|OFF COAST OF NORTHERN CHILE
4640934|2014-06-05 20:19:28|-20.3666|-70.3260|30.3|ISC|ISC|ISC|604703012|mb|4.9|ISC|NEAR COAST OF NORTHERN CHILE
10324391|2014-07-07 09:28:02|-31.5250|-71.4270|0.0|VAO|ISC|ISC|610642370|mb|4.9|VAO|NEAR COAST OF CENTRAL CHILE
4724512|2014-07-08 16:04:20|-20.7813|-70.5693|24.9|NEIC|ISC|ISC|604811640|mb|4.9|NEIC|NEAR COAST OF NORTHERN CHILE
4767169|2014-08-16 10:10:48|-20.0137|-71.0365|10.0|NEIC|ISC|ISC|610571888|MW|4.9|GCMT|OFF COAST OF NORTHERN CHILE
4805030|2014-09-05 20:49:04|-30.6419|-71.5940|42.5|ISC|ISC|ISC|605246073|mb|4.9|NEIC|NEAR COAST OF CENTRAL CHILE
4810762|2014-10-07 13:05:53|-19.9824|-71.0153|24.8|ISC|ISC|ISC|605504657|MW|4.9|GCMT|OFF COAST OF NORTHERN CHILE
4812421|2014-10-24 07:16:41|-33.9840|-72.3174|21.2|ISC|ISC|ISC|610573306|MW|4.9|GCMT|OFF COAST OF CENTRAL CHILE
4816827|2014-12-03 02:29:03|-19.8255|-70.7205|28.8|IDC|ISC|ISC|610574280|MW|4.9|GCMT|NEAR COAST OF NORTHERN CHILE
4819761|2015-01-01 21:08:20|-31.1222|-71.6608|32.6|ISC|ISC|ISC|606436909|mb|4.9|ISC|NEAR COAST OF CENTRAL CHILE
4820908|2015-01-09 18:34:59|-34.1237|-72.3753|5.1|ISC|ISC|ISC|606510053|mb|4.9|NEIC|NEAR COAST OF CENTRAL CHILE
5006967|2015-02-24 05:14:02|-32.5884|-71.8180|57.8|ISC|ISC|ISC|606751281|ML|4.9|GUC|NEAR COAST OF CENTRAL CHILE
5156444|2015-08-24 05:13:48|-29.7409|-71.4387|35.9|ISC|ISC|ISC|607677083|MW|4.9|GCMT|NEAR COAST OF CENTRAL CHILE
5158909|2015-09-15 22:03:33|-20.0186|-70.8369|14.5|us|NEIC PDE|us|us20003ju2|mww|4.9|us|NEAR COAST OF NORTHERN CHILE
5158999|2015-09-16 18:24:21|-19.9713|-70.9427|12.8|us|NEIC PDE|us|us20003k2k|mww|4.9|us|NEAR COAST OF NORTHERN CHILE
5159012|2015-09-16 18:56:09|-19.9554|-70.8754|9.0|us|NEIC PDE|us|us20003k38|mww|4.9|us|NEAR COAST OF NORTHERN CHILE
8499106|2015-09-16 23:37:43|-31.3772|-71.8551|13.2|us|NEIC PDE|us|us10003iui|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5162611|2015-09-16 23:46:29|-30.4418|-72.0922|7.3|us|NEIC PDE|us|us10003iuh|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5160489|2015-09-16 23:57:33|-31.1230|-71.7583|26.4|us|NEIC PDE|us|us10003itc|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159040|2015-09-17 01:09:42|-31.5630|-72.2460|15.0|us|NEIC PDE|guc|us20003kbq|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5168604|2015-09-17 01:37:19|-31.1103|-72.0104|5.6|us|NEIC PDE|us|us10003j3r|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5163136|2015-09-17 02:31:10|-30.3980|-71.9240|14.5|us|NEIC PDE|guc|us20003kdb|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5163137|2015-09-17 02:34:24|-31.5836|-71.6827|21.5|us|NEIC PDE|us|us20003kef|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5163208|2015-09-17 02:38:50|-30.6573|-72.5248|10.0|us|NEIC PDE|us|us20003kdn|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5159067|2015-09-17 04:43:41|-31.0799|-72.5516|4.0|us|NEIC PDE|us|us20003khd|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5159076|2015-09-17 05:16:31|-30.6159|-72.0739|10.0|us|NEIC PDE|us|us20003khi|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5159092|2015-09-17 06:38:55|-31.6520|-71.9592|18.3|us|NEIC PDE|us|us20003ki9|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159087|2015-09-17 07:28:04|-31.5070|-71.5790|43.7|us|NEIC PDE|guc|us20003kir|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159105|2015-09-17 10:12:52|-30.5957|-71.8823|10.0|us|NEIC PDE|us|us20003kjw|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159146|2015-09-17 18:26:40|-31.7702|-72.0404|4.5|us|NEIC PDE|us|us20003kqq|mb|4.9|us|OFF COAST OF CENTRAL CHILE
5159173|2015-09-17 22:08:03|-30.2648|-72.2499|4.2|us|NEIC PDE|us|us20003kzc|mwr|4.9|us|OFF COAST OF CENTRAL CHILE
5159211|2015-09-18 03:15:40|-31.4552|-71.5764|36.6|us|NEIC PDE|us|us20003l2u|mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
5159217|2015-09-18 03:32:17|-31.7517|-72.0376|10.5|us|NEIC PDE|us|us20003l2z|mwr|4.9|us|OFF COAST OF CENTRAL CHILE
5159285|2015-09-18 19:41:59|-30.8488|-71.7576|31.0|us|NEIC PDE|us|us20003lla|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159279|2015-09-18 22:12:16|-30.3674|-72.1148|10.5|us|NEIC PDE|us|us20003llr|mwr|4.9|us|OFF COAST OF CENTRAL CHILE
5163069|2015-09-19 13:01:07|-32.4430|-71.8340|32.2|us|NEIC PDE|guc|us10003jtw|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5159363|2015-09-19 18:13:14|-31.3171|-71.9175|17.6|guc|NEIC PDE|us|us20003lxn|mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
5159485|2015-09-20 20:29:11|-30.5350|-71.8433|35.0|guc|NEIC PDE|us|us20003m8x|mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
5160801|2015-10-02 16:22:47|-30.5790|-71.6000|32.5|guc|NEIC PDE|guc|us10003jsh|mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
5160802|2015-10-02 16:33:27|-31.0024|-72.8340|10.0|us|NEIC PDE|us|us10003jsk|mww|4.9|us|OFF COAST OF CENTRAL CHILE
5162068|2015-10-15 19:23:22|-30.5632|-71.6201|35.8|us|NEIC PDE|us|us10003ny7|mww|4.9|us|NEAR COAST OF CENTRAL CHILE
5163184|2015-10-21 18:45:46|-30.8311|-71.4796|36.8|us|NEIC PDE|us|us10003qbf|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5163389|2015-10-28 09:08:00|-23.1530|-70.6070|31.3|us|NEIC PDE|guc|us2000403h|mww|4.9|us|NEAR COAST OF NORTHERN CHILE
5164454|2015-11-07 10:31:20|-30.7911|-71.4521|42.3|us|NEIC PDE|us|us10003vie|mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
5164815|2015-11-11 02:06:36|-29.4681|-71.9280|10.0|us|NEIC PDE|us|us10003xa2|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5173463|2016-02-05 05:28:08|-31.0814|-71.6656|26.7|us|NEIC PDE|us|us20004xzw|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5180236|2016-04-17 14:59:45|-30.7527|-71.4614|40.0|us|NEIC PDE|us|us20005j8a|Mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
5187574|2016-07-11 13:27:36|-30.6879|-71.4136|48.8|us|NEIC PDE||us100062lm|mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
5189222|2016-07-29 16:52:15|-31.5760|-71.5262|35.0|us|NEIC PDE||us100068f0|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
5192621|2016-09-07 22:54:32|-32.3206|-71.6197|30.5|us|NEIC PDE|us|us10006mwe|Mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
5195511|2016-10-12 01:59:21|-30.6985|-71.5253|38.5|us|NEIC PDE|us|us20007dbk|mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
5196679|2016-10-31 11:15:45|-33.7609|-72.5757|1.8|us|NEIC PDE|us|us1000738c|Mww|4.9|us|OFF COAST OF CENTRAL CHILE
9947156|2016-12-19 15:36:46|-30.7595|-71.4734|29.2|us|NEIC PDE|us|us200082kn|Mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
9951990|2017-01-04 13:24:04|-30.2832|-71.5346|45.4|us|NEIC PDE|us|us10007pnw|Mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
9995784|2017-01-28 01:27:28|-19.9610|-70.0363|51.8|us|NEIC PDE|us|us10007vw0|Mww|4.9|us|NEAR COAST OF NORTHERN CHILE
10000295|2017-02-12 16:21:10|-27.8700|-71.3753|12.8|us|NEIC PDE|us|us20008jd5|Mwr|4.9|guc|NEAR COAST OF NORTHERN CHILE
10091594|2017-04-22 22:46:42|-32.9851|-72.1463|9.4|us|NEIC PDE|us|us10008juc|Mwr|4.9|us|OFF COAST OF CENTRAL CHILE
10100503|2017-04-24 22:03:43|-33.0638|-71.8327|28.0|us|NEIC PDE|us|us10008kcv|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
10117559|2017-04-28 15:40:23|-33.2573|-71.9807|17.3|us|NEIC PDE|us|us10008lli|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
10201754|2017-06-08 13:48:50|-22.1338|-70.1446|69.5|us|NEIC PDE|us|us20009lbi|Mww|4.9|us|NEAR COAST OF NORTHERN CHILE
10272553|2017-07-07 03:04:48|-33.7267|-72.2381|13.0|us|NEIC PDE|us|us100097jl|Mwr|4.9|us|OFF COAST OF CENTRAL CHILE
10407762|2017-09-23 22:02:01|-33.7418|-71.5967|46.4|us|NEIC PDE|us|us2000atq4|Mwr|4.9|guc|NEAR COAST OF CENTRAL CHILE
10453664|2017-11-09 07:36:58|-30.7004|-71.4200|45.2|us|NEIC PDE|us|us2000bkrs|Mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
10557841|2017-11-26 22:15:13|-32.2328|-71.0021|69.7|us|NEIC PDE|us|us2000bumt|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
10597002|2017-12-21 14:20:59|-33.8815|-72.5257|10.0|us|NEIC PDE|us|us1000buex|mb|4.9|us|OFF COAST OF CENTRAL CHILE
10608544|2018-01-25 11:53:48|-18.3611|-69.3635|10.0|us|NEIC PDE|us|us2000cp81|mb|4.9|us|NORTHERN CHILE
10884146|2018-06-16 11:35:24|-34.0117|-70.3836|8.4|us|NEIC PDE|us|us1000et4z|mb|4.9|us|CHILE-ARGENTINA BORDER REGION
10925048|2018-07-30 10:21:37|-27.5960|-71.6460|10.0|us|NEIC PDE|us|us2000gh41|mb|4.9|us|NEAR COAST OF NORTHERN CHILE
10928191|2018-08-01 06:19:05|-31.3664|-72.0716|10.0|us|NEIC PDE|us|us2000gis1|mb|4.9|us|OFF COAST OF CENTRAL CHILE
10940716|2018-08-27 09:16:04|-29.7435|-71.5113|48.7|us|NEIC PDE|us|us1000ghwz|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
10948483|2018-09-16 13:32:25|-20.3503|-70.0282|45.8|us|NEIC PDE|us|us2000hfgv|mb|4.9|us|NEAR COAST OF NORTHERN CHILE
11009014|2019-02-26 08:47:26|-30.2151|-71.4575|51.8|us|NEIC PDE|us|us2000jnt0|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
11024668|2019-04-11 17:07:31|-24.6413|-69.9160|56.4|us|NEIC PDE|us|us700034ju|mb|4.9|us|NORTHERN CHILE
11090235|2019-08-01 19:36:25|-34.1875|-72.1908|10.0|us|NEIC PDE|us|us60004yrj|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
11106898|2019-08-28 15:53:02|-20.5823|-70.3895|29.8|us|NEIC PDE|us|us70005966|Mww|4.9|us|NEAR COAST OF NORTHERN CHILE
11116876|2019-09-14 12:22:44|-33.9647|-73.3528|10.0|us|NEIC PDE|us|us70005gc7|mb|4.9|us|OFF COAST OF CENTRAL CHILE
11138353|2019-10-29 08:15:41|-23.1504|-70.8282|10.0|us|NEIC PDE|us|us600064a3|mb|4.9|us|NEAR COAST OF NORTHERN CHILE
11177283|2020-01-29 20:53:36|-30.2366|-72.1411|11.5|us|NEIC PDE|us|us60007jgq|Mwr|4.9|guc|OFF COAST OF CENTRAL CHILE
11204853|2020-03-30 14:53:34|-26.9677|-71.2704|10.0|us|NEIC PDE|us|us70008imv|mb|4.9|us|OFF COAST OF NORTHERN CHILE
11214477|2020-04-14 12:04:33|-25.7637|-69.5315|33.4|us|NEIC PDE|us|us70008vze|Mww|4.9|us|NORTHERN CHILE
11220622|2020-04-25 05:53:56|-27.8443|-71.4861|12.9|us|NEIC PDE|us|us60009c24|Mwr|4.9|guc|NEAR COAST OF NORTHERN CHILE
11261025|2020-06-27 07:52:45|-20.1899|-70.6301|18.1|us|NEIC PDE|us|us7000acyv|Mww|4.9|us|NEAR COAST OF NORTHERN CHILE
11303711|2020-09-01 04:44:10|-27.8927|-70.8430|19.6|us|NEIC PDE|us|us7000bfki|mb|4.9|us|NEAR COAST OF NORTHERN CHILE
11326707|2020-10-18 16:54:06|-27.3036|-70.8838|31.7|us|NEIC PDE|us|us6000c980|mb|4.9|us|NEAR COAST OF NORTHERN CHILE
11355296|2020-12-19 10:38:55|-28.8120|-72.6881|10.0|us|NEIC PDE|us|us7000cser|mb|4.9|us|OFF COAST OF CENTRAL CHILE
11366632|2021-01-18 05:45:56|-30.1585|-71.6215|33.4|us|NEIC PDE|us|us7000d11h|mb|4.9|us|NEAR COAST OF CENTRAL CHILE
11379488|2021-02-19 06:54:30|-29.3524|-71.5954|39.0|us|NEIC PDE|us|us6000diut|Mwr|4.9|us|NEAR COAST OF CENTRAL CHILE
4370984|2014-01-02 22:39:43|-32.8396|-71.4367|48.6|ISC|ISC|ISC|603879290|mb|4.8|ISC|NEAR COAST OF CENTRAL CHILE
4371116|2014-01-06 07:56:08|-20.7469|-70.7528|11.4|ISC|ISC|ISC|603928652|mb|4.8|ISC|NEAR COAST OF NORTHERN CHILE
4373292|2014-02-04 11:53:29|-33.7634|-72.2716|19.5|ISC|ISC|ISC|604034900|mb|4.8|ISC|OFF COAST OF CENTRAL CHILE
4374825|2014-02-28 16:31:27|-33.0335|-72.0325|14.0|ISC|ISC|ISC|604083897|mb|4.8|ISC|OFF COAST OF CENTRAL CHILE
4488828|2014-03-15 20:14:26|-19.3892|-71.0119|21.1|ISC|ISC|ISC|604162136|mb|4.8|NEIC|OFF COAST OF NORTHERN CHILE
4488874|2014-03-16 21:26:44|-19.8636|-70.6091|44.0|ISC|ISC|ISC|606912353|mb|4.8|ISC|NEAR COAST OF NORTHERN CHILE
4599819|2014-03-16 21:42:31|-20.0363|-70.6401|10.0|ISC|ISC|ISC|606912363|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599918|2014-03-16 22:54:07|-19.8376|-70.7652|21.9|ISC|ISC|ISC|604162237|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599636|2014-03-17 05:46:06|-19.9509|-70.7514|10.0|ISC|ISC|ISC|606912413|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4600281|2014-03-22 15:58:26|-19.7050|-70.9470|15.4|ISC|ISC|ISC|606912803|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599686|2014-03-24 15:46:39|-19.5934|-70.9247|22.0|ISC|ISC|ISC|606912926|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599690|2014-03-24 16:22:35|-19.6199|-70.8302|21.7|ISC|ISC|ISC|606912929|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4489313|2014-03-24 20:18:54|-27.8526|-71.3370|10.7|ISC|ISC|ISC|604361294|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
10166008|2014-04-01 23:53:04|-19.7770|-70.3810|40.7|GUC|ISC|ISC|608051987|ML|4.8|GUC|NEAR COAST OF NORTHERN CHILE
10166022|2014-04-02 00:08:34|-20.1128|-70.7115|0.0|IDC|ISC|ISC|606913294|mb|4.8|IDC|NEAR COAST OF NORTHERN CHILE
10166023|2014-04-02 00:09:18|-20.2586|-71.0803|10.0|ISC|ISC|ISC|606913297|mb|4.8|ISC|OFF COAST OF NORTHERN CHILE
10166037|2014-04-02 00:27:53|-19.4799|-70.7610|22.0|ISC|ISC|ISC|606913313|mb|4.8|IDC|NEAR COAST OF NORTHERN CHILE
10166342|2014-04-02 07:24:29|-20.1412|-70.3714|23.6|ISC|ISC|ISC|606913443|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4640940|2014-04-03 02:53:54|-20.1702|-70.6010|6.8|ISC|ISC|ISC|606913525|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597433|2014-04-03 03:40:29|-20.7465|-70.6079|15.8|ISC|ISC|ISC|604399524|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597441|2014-04-03 04:53:36|-20.7188|-70.6606|4.3|ISC|ISC|ISC|604399528|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4601395|2014-04-03 05:06:45|-20.2911|-70.7031|24.6|ISC|ISC|ISC|604400911|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597453|2014-04-03 07:38:12|-20.2480|-70.9124|9.8|ISC|ISC|ISC|604399538|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597454|2014-04-03 08:28:49|-19.8696|-71.0486|5.1|ISC|ISC|ISC|604399540|mb|4.8|NEIC|OFF COAST OF NORTHERN CHILE
4597598|2014-04-05 06:32:08|-20.0541|-70.8767|10.3|ISC|ISC|ISC|609948425|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597656|2014-04-06 09:06:50|-20.7882|-70.7281|12.3|ISC|ISC|ISC|604458298|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597700|2014-04-07 06:24:22|-20.6702|-70.8659|7.9|ISC|ISC|ISC|609948469|MW|4.8|GCMT|NEAR COAST OF NORTHERN CHILE
4597708|2014-04-07 10:41:34|-20.4597|-70.8993|10.9|ISC|ISC|ISC|604446872|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4597755|2014-04-08 01:03:03|-19.7702|-70.5028|28.0|ISC|ISC|ISC|604447889|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
10179501|2014-04-13 01:25:42|-20.5398|-70.9642|15.1|ISC|ISC|ISC|608052602|MW|4.8|SJA|NEAR COAST OF NORTHERN CHILE
4598847|2014-04-16 03:19:35|-20.1624|-70.8257|27.6|ISC|ISC|ISC|610240558|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4598959|2014-04-17 07:31:09|-19.8789|-70.9446|19.7|ISC|ISC|ISC|604460511|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599031|2014-04-17 17:08:32|-20.5694|-70.9489|9.0|ISC|ISC|ISC|604462136|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4599137|2014-04-18 23:45:36|-20.6407|-71.0241|13.2|ISC|ISC|ISC|604464378|mb|4.8|NEIC|OFF COAST OF NORTHERN CHILE
4599941|2014-04-24 04:56:50|-20.1117|-70.8128|31.4|ISC|ISC|ISC|604480581|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4600154|2014-04-26 07:01:19|-34.1270|-72.2857|6.5|ISC|ISC|ISC|604485493|mb|4.8|NEIC|NEAR COAST OF CENTRAL CHILE
4600995|2014-05-05 02:52:03|-19.9456|-70.9555|14.6|ISC|ISC|ISC|609949066|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4638586|2014-05-13 19:33:58|-19.9643|-71.0221|14.5|ISC|ISC|ISC|604583616|mb|4.8|NEIC|OFF COAST OF NORTHERN CHILE
4638995|2014-05-17 09:23:13|-20.0057|-70.9917|11.0|ISC|ISC|ISC|604633731|mb|4.8|NEIC|NEAR COAST OF NORTHERN CHILE
4641025|2014-06-06 12:37:57|-28.8890|-71.6012|35.0|ISC|ISC|ISC|604714052|mb|4.8|NEIC|NEAR COAST OF CENTRAL CHILE
4641167|2014-06-07 19:10:58|-19.8527|-71.2188|7.2|ISC|ISC|ISC|604718262|mb|4.8|NEIC|OFF COAST OF NORTHERN CHILE
4641221|2014-06-08 08:13:49|-32.5761|-71.9869|13.6|ISC|ISC|ISC|604718287|mb|4.8|ISC|NEAR COAST OF CENTRAL CHILE
10297766|2014-06-12 12:28:54|-30.6667|-71.1195|54.5|ISC|ISC|ISC|604724399|mb|4.8|ISC|NEAR COAST OF CENTRAL CHILE
4723247|2014-06-27 18:30:03|-30.1379|-71.2950|67.9|ISC|ISC|ISC|604767050|mb|4.8|NEIC|NEAR COAST OF CENTRAL CHILE
4724244|2014-07-08 13:25:26|-33.9177|-72.3891|15.2|NEIC|ISC|ISC|604810969|mb|4.8|NEIC|OFF COAST OF CENTRAL CHILE
