#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
4597349|2014-04-02 03:40:16|-19.8654|-70.9359|15.7|ISC|ISC|ISC|604395821|mb|5.2|NEIC|NEAR COAST OF NORTHERN CHILE
4597359|2014-04-02 05:02:51|-19.7202|-70.9989|5.6|ISC|ISC|ISC|604395828|mb|5.2|NEIC|NEAR COAST OF NORTHERN CHILE
4597365|2014-04-02 06:29:16|-20.1250|-70.8427|14.9|ISC|ISC|ISC|609948263|mb|5.2|NEIC|NEAR COAST OF NORTHERN CHILE
4597422|2014-04-03 00:01:16|-19.7525|-71.0990|9.1|ISC|ISC|ISC|604399082|MW|5.2|GCMT|OFF COAST OF NORTHERN CHILE
4597439|2014-04-03 04:17:57|-20.5957|-70.7208|17.5|ISC|ISC|ISC|604399526|mb|5.2|NEIC|NEAR COAST OF NORTHERN CHILE
4597471|2014-04-03 14:34:05|-20.5386|-70.8762|5.6|ISC|ISC|ISC|604401106|mb|5.2|NEIC|NEAR COAST OF NORTHERN CHILE
4597534|2014-04-04 09:38:57|-20.0452|-71.0010|25.1|ISC|ISC|ISC|604425840|MW|5.2|GCMT|OFF COAST OF NORTHERN CHILE
4597823|2014-04-09 11:14:46|-20.5739|-70.7540|23.9|ISC|ISC|ISC|609948527|MW|5.2|GCMT|NEAR COAST OF NORTHERN CHILE
4599984|2014-04-24 10:26:49|-19.9377|-71.0448|31.4|ISC|ISC|ISC|609948855|MW|5.2|GCMT|OFF COAST OF NORTHERN CHILE
4600585|2014-04-30 18:00:55|-32.7060|-71.6900|23.9|ISC|ISC|ISC|604502458|MW|5.2|GCMT|NEAR COAST OF CENTRAL CHILE
4765919|2014-08-08 04:10:13|-33.6293|-72.0586|0.0|IDC|ISC|ISC|605140411|MW|5.2|GCMT|OFF COAST OF CENTRAL CHILE
4810749|2014-10-07 12:33:22|-20.0285|-71.0210|9.0|ISC|ISC|ISC|610572940|MW|5.2|GCMT|OFF COAST OF NORTHERN CHILE
4812387|2014-10-23 23:38:51|-33.9945|-72.3756|15.5|ISC|ISC|ISC|605604325|MW|5.2|GCMT|OFF COAST OF CENTRAL CHILE
4817868|2014-12-12 12:35:30|-19.9172|-70.9295|20.0|NEIC|ISC|ISC|610574520|MW|5.2|GCMT|NEAR COAST OF NORTHERN CHILE
4894556|2015-01-18 03:59:56|-32.6763|-71.8951|13.0|ISC|ISC|ISC|606586145|MW|5.2|GCMT|NEAR COAST OF CENTRAL CHILE
5038269|2015-03-05 21:30:32|-29.2452|-71.4245|41.2|ISC|ISC|ISC|606792825|MW|5.2|GCMT|NEAR COAST OF CENTRAL CHILE
5113823|2015-05-14 15:08:01|-28.7003|-71.6143|6.8|ISC|ISC|ISC|607244002|MW|5.2|GCMT|NEAR COAST OF CENTRAL CHILE
5148611|2015-05-29 04:28:16|-28.1825|-70.8354|49.4|ISC|ISC|ISC|610634880|MW|5.2|GCMT|CENTRAL CHILE
5150979|2015-07-16 10:48:05|-29.5167|-71.7789|12.1|ISC|ISC|ISC|610635901|MW|5.2|GCMT|NEAR COAST OF CENTRAL CHILE
5155109|2015-08-10 09:40:07|-29.4783|-71.3108|30.3|ISC|ISC|ISC|607647695|mb|5.2|NEIC|NEAR COAST OF CENTRAL CHILE
5167570|2015-09-16 23:13:12|-30.2269|-71.1970|29.5|us|NEIC PDE|us|us10003iua|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5161444|2015-09-16 23:32:24|-31.4153|-71.8835|19.5|us|NEIC PDE|us|us10003itw|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5159036|2015-09-17 00:22:20|-31.7999|-72.1153|10.0|us|NEIC PDE|us|us20003k9n|mb|5.2|us|OFF COAST OF CENTRAL CHILE
5159042|2015-09-17 01:21:48|-31.6698|-71.8533|10.0|guc|NEIC PDE|us|us20003kc6|mwr|5.2|guc|NEAR COAST OF CENTRAL CHILE
5163250|2015-09-17 03:12:42|-30.9220|-71.2640|47.1|guc|NEIC PDE|guc|us20003kec|mwr|5.2|guc|NEAR COAST OF CENTRAL CHILE
5159066|2015-09-17 04:38:08|-31.2586|-71.8954|19.8|us|NEIC PDE|us|us20003kh2|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5159078|2015-09-17 05:40:57|-31.3875|-71.9551|9.3|us|NEIC PDE|us|us20003khm|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5159106|2015-09-17 10:31:26|-30.9923|-71.4463|38.2|us|NEIC PDE|us|us20003kk1|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5159177|2015-09-17 22:39:20|-31.0310|-71.8056|23.2|guc|NEIC PDE|us|us20003l02|mwr|5.2|guc|NEAR COAST OF CENTRAL CHILE
5159260|2015-09-18 13:51:17|-31.4390|-71.8070|30.1|guc|NEIC PDE|guc|us20003l83|mwr|5.2|guc|NEAR COAST OF CENTRAL CHILE
5159933|2015-09-24 16:13:25|-30.7302|-71.3766|41.0|us|NEIC PDE|us|us20003nrd|mww|5.2|us|NEAR COAST OF CENTRAL CHILE
5174762|2016-02-19 05:33:09|-30.5696|-71.5703|30.2|us|NEIC PDE|us|us10004qzj|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
5176015|2016-03-02 09:49:53|-18.6904|-70.7402|33.4|us|NEIC PDE||us10004u0r|mww|5.2|us|NEAR COAST OF NORTHERN CHILE
5180313|2016-04-18 11:38:38|-31.7266|-71.2874|42.0|us.gcmt|NEIC PDE|us|us20005jgy.gcmt20160418113838|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
5188199|2016-07-18 02:58:50|-30.7537|-71.7935|24.0|us|NEIC PDE||us20006fgd|mwr|5.2|us|NEAR COAST OF CENTRAL CHILE
5196578|2016-10-29 22:01:39|-33.8536|-72.5821|10.0|us|NEIC PDE|us|us100072zy|mww|5.2||OFF COAST OF CENTRAL CHILE
5196609|2016-10-30 04:49:40|-25.1694|-70.4212|49.6|us|NEIC PDE|us|us1000731c|mb|5.2|us|NEAR COAST OF NORTHERN CHILE
9912160|2016-12-08 20:42:37|-31.5700|-71.9100|30.0|us|NEIC PDE|us|us20007zam|Mwr|5.2|us|NEAR COAST OF CENTRAL CHILE
9951680|2017-01-03 13:41:52|-19.9071|-70.4091|43.1|us|NEIC PDE|us|us10007pgc|Mww|5.2|us|NEAR COAST OF NORTHERN CHILE
10039338|2017-03-10 06:22:20|-30.5797|-72.0795|14.1|us|NEIC PDE|us|us1000882x|Mww|5.2|us|OFF COAST OF CENTRAL CHILE
10045902|2017-03-31 18:44:38|-30.7523|-71.5542|31.9|us|NEIC PDE|us|us10008dmt|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
10100476|2017-04-24 21:46:03|-32.9963|-72.0579|18.0|us|NEIC PDE|us|us10008kcs|mb|5.2|us|OFF COAST OF CENTRAL CHILE
10100530|2017-04-25 01:43:03|-33.1433|-72.0276|21.5|us|NEIC PDE|us|us10008kgt|Mww|5.2|us|OFF COAST OF CENTRAL CHILE
10157240|2017-05-13 16:54:45|-32.9310|-72.0508|10.2|us|NEIC PDE|us|us10008s71|Mww|5.2|us|OFF COAST OF CENTRAL CHILE
10391759|2017-08-12 15:59:28|-20.0299|-71.0418|10.0|us|NEIC PDE|us|us2000a7la|Mww|5.2|us|OFF COAST OF NORTHERN CHILE
10606896|2018-01-20 11:31:14|-28.9219|-71.9104|35.0|us|NEIC PDE|us|us2000clrz|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
10941083|2018-08-28 04:51:40|-29.6838|-71.3684|39.1|us|NEIC PDE|us|us1000gigb|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
10969562|2018-11-09 18:54:10|-30.6280|-71.7155|25.8|us|NEIC PDE|us|us1000hpxh|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
11003118|2019-02-06 17:56:49|-19.8905|-71.0435|13.0|us|NEIC PDE|us|us2000je9g|Mww|5.2|us|OFF COAST OF NORTHERN CHILE
11010434|2019-03-01 22:43:25|-30.5629|-71.6703|13.6|us|NEIC PDE|us|us1000j9nk|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
11015386|2019-03-16 18:06:15|-29.7737|-71.5788|43.5|us|NEIC PDE|us|us1000jh4d|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
11044073|2019-06-03 08:42:17|-19.7049|-70.3788|57.8|us|NEIC PDE|us|us70003uny|Mww|5.2|us|NEAR COAST OF NORTHERN CHILE
11140585|2019-11-03 08:06:10|-30.6448|-72.1153|10.0|us|NEIC PDE|us|us700062hv|Mww|5.2|us|OFF COAST OF CENTRAL CHILE
11146125|2019-11-15 17:16:42|-34.0021|-72.2467|13.9|us|NEIC PDE|us|us60006c5a|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
11225752|2020-05-06 06:36:52|-29.6191|-71.4779|61.9|us|NEIC PDE|us|us70009awg|mb|5.2|us|NEAR COAST OF CENTRAL CHILE
11259503|2020-06-25 11:55:00|-32.2084|-71.8624|10.0|us|NEIC PDE|us|us7000ab22|Mww|5.2|us|NEAR COAST OF CENTRAL CHILE
11295436|2020-08-16 03:18:50|-19.2434|-70.3077|61.0|us|NEIC PDE|us|us6000bff9|Mww|5.2|us|NEAR COAST OF NORTHERN CHILE
11371520|2021-01-30 13:24:59|-19.9628|-70.3413|58.4|us|NEIC PDE|us|us6000dd81|Mww|5.2|us|NEAR COAST OF NORTHERN CHILE
11377298|2021-02-13 18:49:39|-20.4959|-70.6690|13.7|us|NEIC PDE|us|us6000dhgh|Mwr|5.2|guc|NEAR COAST OF NORTHERN CHILE
4488884|2014-03-17 00:12:11|-19.9816|-70.7157|19.3|ISC|ISC|ISC|604162239|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4599980|2014-03-17 05:21:36|-20.0116|-70.7901|10.0|ISC|ISC|ISC|606912405|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4488904|2014-03-17 08:32:37|-19.9769|-70.7088|15.4|ISC|ISC|ISC|604162393|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4488955|2014-03-18 14:35:58|-20.1418|-70.8407|26.1|ISC|ISC|ISC|604173106|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4488979|2014-03-18 21:33:05|-20.0092|-70.9345|6.3|ISC|ISC|ISC|604178140|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4489213|2014-03-22 22:14:57|-19.7251|-70.9999|18.6|ISC|ISC|ISC|604187043|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4489287|2014-03-24 12:32:51|-19.8015|-70.7928|22.5|ISC|ISC|ISC|609849583|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4489304|2014-03-24 18:43:11|-19.6104|-70.7358|21.9|ISC|ISC|ISC|604273284|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4640769|2014-04-02 00:11:20|-19.6183|-70.8793|22.0|ISC|ISC|ISC|606913301|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4601198|2014-04-02 00:18:51|-19.9079|-70.7216|10.0|ISC|ISC|ISC|606913309|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597330|2014-04-02 01:29:42|-20.0411|-70.8588|15.6|ISC|ISC|ISC|604395809|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597352|2014-04-02 04:19:48|-19.8555|-70.9847|15.5|ISC|ISC|ISC|609948246|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597377|2014-04-02 11:11:34|-19.9633|-70.9901|17.8|ISC|ISC|ISC|604396223|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597385|2014-04-02 13:00:58|-19.7844|-70.6830|24.6|ISC|ISC|ISC|604398830|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4601400|2014-04-03 05:19:05|-20.5229|-70.5511|27.2|ISC|ISC|ISC|606913540|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597459|2014-04-03 09:47:55|-20.5640|-70.9878|5.5|ISC|ISC|ISC|610240168|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597462|2014-04-03 11:41:36|-20.2373|-71.0260|6.6|ISC|ISC|ISC|604400922|mb|5.1|NEIC|OFF COAST OF NORTHERN CHILE
4597491|2014-04-03 18:56:13|-20.3825|-70.8465|14.1|ISC|ISC|ISC|604425781|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597553|2014-04-04 18:07:34|-20.0333|-70.8215|23.5|ISC|ISC|ISC|604426152|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4597572|2014-04-05 00:33:57|-20.1414|-70.5203|28.4|ISC|ISC|ISC|604440637|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4597587|2014-04-05 04:05:02|-20.7133|-70.7007|22.7|ISC|ISC|ISC|609948419|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4597718|2014-04-07 14:03:43|-20.1296|-70.8560|9.8|ISC|ISC|ISC|604446879|mb|5.1|NEIC|NEAR COAST OF NORTHERN CHILE
4598315|2014-04-10 17:49:12|-20.0031|-70.9790|23.3|ISC|ISC|ISC|604451348|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4598799|2014-04-15 16:21:17|-20.1923|-70.7380|18.4|ISC|ISC|ISC|609948680|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4598818|2014-04-15 18:59:40|-20.1306|-70.8394|19.5|ISC|ISC|ISC|609948684|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4600676|2014-05-01 16:45:22|-19.9734|-71.1033|6.6|ISC|ISC|ISC|604507523|MW|5.1|GCMT|OFF COAST OF NORTHERN CHILE
4600897|2014-05-04 04:46:46|-20.0025|-70.9654|11.7|ISC|ISC|ISC|609949031|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4639378|2014-05-21 09:00:53|-30.4468|-71.3618|40.9|ISC|ISC|ISC|604650838|MW|5.1|GCMT|NEAR COAST OF CENTRAL CHILE
4640335|2014-05-30 11:41:38|-21.2854|-69.9959|58.8|ISC|ISC|ISC|604662883|MW|5.1|GCMT|NORTHERN CHILE
10289023|2014-06-04 17:04:26|-20.6644|-70.8032|8.3|ISC|ISC|ISC|604699557|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4723621|2014-07-01 14:22:07|-33.8999|-72.5294|3.9|ISC|ISC|ISC|604772931|mb|5.1|NEIC|OFF COAST OF CENTRAL CHILE
4725536|2014-07-21 00:21:27|-20.1414|-70.5873|25.6|NEIC|ISC|ISC|604852075|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4811433|2014-10-14 09:16:43|-33.6762|-72.0722|22.1|ISC|ISC|ISC|605541746|mb|5.1|ISC|OFF COAST OF CENTRAL CHILE
4815907|2014-11-22 06:50:55|-20.0458|-71.0528|21.7|ISC|ISC|ISC|610574036|MW|5.1|GCMT|OFF COAST OF NORTHERN CHILE
4816855|2014-12-03 09:38:36|-22.5898|-70.3062|55.8|NEIC|ISC|ISC|606176833|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
4895620|2015-01-20 17:34:43|-23.3934|-70.7879|31.8|ISC|ISC|ISC|606589318|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
5075152|2015-03-14 16:03:46|-27.7737|-71.0423|33.3|ISC|ISC|ISC|606831117|mb|5.1|ISC|NEAR COAST OF NORTHERN CHILE
5076057|2015-03-24 22:46:52|-20.6535|-70.7544|20.6|ISC|ISC|ISC|610587075|MW|5.1|GCMT|NEAR COAST OF NORTHERN CHILE
5148962|2015-06-02 10:32:46|-33.9106|-72.4224|20.5|ISC|ISC|ISC|607277236|MW|5.1|GCMT|OFF COAST OF CENTRAL CHILE
5162722|2015-09-16 23:31:32|-31.0731|-71.6913|23.6|us|NEIC PDE|us|us10003itg|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5161441|2015-09-16 23:33:41|-31.3748|-71.8137|27.5|us|NEIC PDE|us|us10003iu8|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5162724|2015-09-16 23:42:44|-31.0485|-71.4853|17.2|us|NEIC PDE|us|us10003iu6|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5159033|2015-09-17 00:06:17|-30.8817|-71.6993|21.7|us|NEIC PDE|us|us20003k8w|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5159038|2015-09-17 00:43:14|-31.0870|-71.7617|11.6|us|NEIC PDE|us|us10003j7p|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5168601|2015-09-17 01:22:11|-30.4625|-72.0944|35.0|us|NEIC PDE|us|us10003j7z|mb|5.1|us|OFF COAST OF CENTRAL CHILE
5162841|2015-09-17 01:39:21|-31.5748|-71.7993|32.7|us|NEIC PDE|us|us10003j83|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5163443|2015-09-17 04:05:04|-31.4711|-71.7377|18.0|us|NEIC PDE|us|us10003j4e|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5159068|2015-09-17 04:32:11|-30.9660|-72.1317|4.8|us|NEIC PDE|us|us20003kgq|mb|5.1|us|OFF COAST OF CENTRAL CHILE
5159082|2015-09-17 06:36:34|-18.5448|-69.1608|10.7|us|NEIC PDE|us|us20003kic|mwr|5.1|us|NORTHERN CHILE
5159191|2015-09-17 23:55:00|-31.8294|-72.3019|10.0|guc|NEIC PDE|us|us20003l0y|mwr|5.1|guc|OFF COAST OF CENTRAL CHILE
5159410|2015-09-20 06:07:01|-31.6769|-72.1565|13.1|us|NEIC PDE|us|us20003m40|mww|5.1|us|OFF COAST OF CENTRAL CHILE
5159428|2015-09-20 09:02:32|-30.2379|-72.2743|8.6|guc|NEIC PDE|us|us20003m5c|mwr|5.1|guc|OFF COAST OF CENTRAL CHILE
5160870|2015-10-03 11:21:01|-29.8205|-71.7255|28.5|us|NEIC PDE|us|us10003k08|mww|5.1|us|NEAR COAST OF CENTRAL CHILE
5166369|2015-11-11 02:01:05|-29.5598|-72.1101|10.0|us|NEIC PDE|us|us100041dt|mb|5.1|us|OFF COAST OF CENTRAL CHILE
5164809|2015-11-11 02:23:39|-29.4658|-71.9288|10.0|us|NEIC PDE|us|us10003x94|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
5164813|2015-11-11 03:07:49|-29.5259|-72.1018|10.0|us|NEIC PDE|us|us10003x9t|mb|5.1|us|OFF COAST OF CENTRAL CHILE
5173914|2016-02-10 01:14:06|-30.6760|-71.6542|33.8|us|NEIC PDE|us|us20004z6p|Mwr|5.1|guc|NEAR COAST OF CENTRAL CHILE
5177034|2016-03-12 16:05:15|-30.2495|-71.6502|36.8|us|NEIC PDE||us10004x18|mww|5.1|us|NEAR COAST OF CENTRAL CHILE
5183446|2016-05-22 11:47:09|-30.6111|-71.6884|25.8|us|NEIC PDE|us|us10005j7v|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
9367403|2016-06-22 03:54:40|-30.6352|-71.6921|26.0|us|NEIC PDE||us200065x1|mww|5.1|us|NEAR COAST OF CENTRAL CHILE
5187031|2016-07-05 02:29:03|-20.1900|-70.9463|11.1|us|NEIC PDE||us10005zyk|mww|5.1|us|NEAR COAST OF NORTHERN CHILE
5190646|2016-08-16 18:17:32|-19.7557|-71.0943|18.3|us|NEIC PDE||us10006e6x|mwr|5.1|us|OFF COAST OF NORTHERN CHILE
9997741|2017-02-03 00:52:26|-33.1005|-69.7345|10.0|us|NEIC PDE|us|us20008h9r|Mwr|5.1|us|CHILE-ARGENTINA BORDER REGION
10040235|2017-03-13 15:05:55|-30.4330|-71.4005|45.9|us|NEIC PDE|us|us100088n2|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
10101317|2017-04-27 05:09:23|-33.2692|-71.9490|24.0|us|NEIC PDE|us|us10008l82|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
10117561|2017-04-28 15:49:41|-33.2393|-72.0794|10.0|us|NEIC PDE|us|us10008llp|Mww|5.1|us|OFF COAST OF CENTRAL CHILE
10117940|2017-04-29 01:46:02|-33.2101|-71.9596|18.3|us|NEIC PDE|us|us10008lwz|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
10230473|2017-06-26 14:44:51|-30.6642|-71.3624|53.2|us|NEIC PDE|us|us20009pqf|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
10392984|2017-08-15 19:03:21|-30.0116|-72.1788|6.2|us|NEIC PDE|us|us2000a8iw|Mww|5.1|us|OFF COAST OF CENTRAL CHILE
10400540|2017-09-04 21:55:19|-19.2624|-70.0039|62.0|us|NEIC PDE|us|us2000afnk|Mwr|5.1|us|NEAR COAST OF NORTHERN CHILE
10640519|2018-02-07 12:36:18|-29.2453|-72.5897|10.0|us|NEIC PDE|us|us1000ci7u|Mww|5.1|us|OFF COAST OF CENTRAL CHILE
10946361|2018-09-10 08:24:11|-28.7518|-71.8113|10.0|us|NEIC PDE|us|us2000hbtu|Mww|5.1|us|NEAR COAST OF CENTRAL CHILE
10998943|2019-01-24 10:28:29|-30.1058|-71.2779|65.4|us|NEIC PDE|us|us2000j86l|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
11109629|2019-09-01 21:32:16|-18.5789|-71.0326|35.0|us|NEIC PDE|us|us70005b1n|Mww|5.1|us|OFF COAST OF NORTHERN CHILE
11140917|2019-11-04 13:03:39|-21.4087|-70.4875|31.0|us|NEIC PDE|us|us700062vm|Mww|5.1|us|NEAR COAST OF NORTHERN CHILE
11150699|2019-11-26 09:31:45|-28.4583|-71.6379|23.2|us|NEIC PDE|us|us70006d4n|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
11225932|2020-05-06 15:43:12|-19.3548|-70.4824|63.5|us|NEIC PDE|us|us70009b5z|Mwr|5.1|guc|NEAR COAST OF NORTHERN CHILE
11263711|2020-07-02 12:35:45|-34.1228|-72.2431|10.0|us|NEIC PDE|us|us7000agmd|mb|5.1|us|NEAR COAST OF CENTRAL CHILE
11310390|2020-09-01 04:20:46|-27.9529|-71.1656|21.6|us|NEIC PDE|us|us7000bhty|mb|5.1|us|NEAR COAST OF NORTHERN CHILE
11303707|2020-09-01 04:36:36|-27.9335|-71.2041|23.0|us|NEIC PDE|us|us7000bfk7|Mwr|5.1|us|NEAR COAST OF NORTHERN CHILE
11365811|2021-01-16 03:53:36|-31.0364|-71.3838|59.1|us.usauto|NEIC PDE|us|us7000d0k5.usauto7000d0k5|mww|5.1|us|NEAR COAST OF CENTRAL CHILE
4373329|2014-02-05 11:51:04|-21.4015|-69.5332|35.5|ISC|ISC|ISC|604036058|MW|5.0|GCMT|NORTHERN CHILE
4373825|2014-02-17 00:34:33|-31.6860|-71.9428|23.1|ISC|ISC|ISC|604050151|MW|5.0|GCMT|NEAR COAST OF CENTRAL CHILE
8350154|2014-03-16 21:26:24|-19.9465|-70.7122|17.8|ISC|ISC|ISC|604162228|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4488899|2014-03-17 05:19:33|-19.9729|-70.8828|8.5|ISC|ISC|ISC|604162383|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4488910|2014-03-17 11:12:17|-19.9372|-70.8517|26.1|ISC|ISC|ISC|604163364|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4489299|2014-03-24 15:33:52|-25.2598|-70.7378|32.8|ISC|ISC|ISC|604273278|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
8354367|2014-04-01 23:57:28|-20.0847|-70.7469|5.3|ISC|ISC|ISC|608051988|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
10166044|2014-04-02 00:35:10|-19.6764|-70.4165|0.0|IDC|ISC|ISC|606913319|mb|5.0|IDC|NEAR COAST OF NORTHERN CHILE
4597362|2014-04-02 05:51:01|-19.9386|-70.9729|16.8|ISC|ISC|ISC|609948258|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597363|2014-04-02 06:04:10|-19.8723|-70.8525|10.0|ISC|ISC|ISC|604395833|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597367|2014-04-02 07:03:43|-20.1534|-70.1793|31.2|ISC|ISC|ISC|604395838|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4639134|2014-04-03 02:59:52|-20.5550|-70.4615|27.4|ISC|ISC|ISC|606913526|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597444|2014-04-03 05:34:29|-20.4446|-70.6516|9.3|ISC|ISC|ISC|604426131|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597449|2014-04-03 06:54:31|-20.6363|-70.6548|19.6|ISC|ISC|ISC|604399535|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597455|2014-04-03 09:08:57|-20.2273|-70.5353|24.3|ISC|ISC|ISC|604400912|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4599665|2014-04-03 14:52:19|-20.4909|-70.8549|21.2|ISC|ISC|ISC|604401107|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597535|2014-04-04 09:53:24|-20.6399|-70.7682|11.4|ISC|ISC|ISC|610240550|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597545|2014-04-04 15:20:59|-19.9117|-70.8664|7.6|ISC|ISC|ISC|609948385|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4597588|2014-04-05 04:08:52|-20.6248|-70.7641|15.9|ISC|ISC|ISC|604441519|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4597610|2014-04-05 14:04:50|-20.3576|-70.8552|12.4|ISC|ISC|ISC|604441534|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4597763|2014-04-08 05:20:22|-19.8853|-70.8260|26.6|ISC|ISC|ISC|604447891|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4597808|2014-04-09 04:32:56|-19.9478|-70.9458|17.2|ISC|ISC|ISC|609948516|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4598347|2014-04-11 01:08:01|-33.4190|-72.1881|12.0|ISC|ISC|ISC|604451437|mb|5.0|NEIC|OFF COAST OF CENTRAL CHILE
4598397|2014-04-11 12:00:51|-20.0471|-70.5550|20.7|ISC|ISC|ISC|604452207|Mww|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4598808|2014-04-15 17:12:20|-20.1931|-70.8105|21.9|ISC|ISC|ISC|604457971|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4598845|2014-04-16 03:14:11|-20.1809|-70.8742|14.0|ISC|ISC|ISC|609948696|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4599282|2014-04-20 07:54:56|-19.8974|-70.9973|21.3|ISC|ISC|ISC|604478269|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4600341|2014-04-28 04:59:35|-19.5304|-70.4066|31.8|ISC|ISC|ISC|604514563|mb|5.0|NEIC|NEAR COAST OF NORTHERN CHILE
4640382|2014-05-30 22:06:19|-33.5304|-72.1931|22.4|ISC|ISC|ISC|604663353|MW|5.0|GCMT|OFF COAST OF CENTRAL CHILE
4725279|2014-07-18 05:24:10|-20.1536|-70.8707|14.8|NEIC|ISC|ISC|604850258|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4726107|2014-07-26 07:31:44|-30.3514|-72.2762|11.8|NEIC|ISC|ISC|605099377|MW|5.0|GCMT|OFF COAST OF CENTRAL CHILE
10381807|2014-08-28 06:37:33|-27.2720|-74.4960|10.0|VAO|ISC|ISC|610642441|mb|5.0|VAO|OFF COAST OF NORTHERN CHILE
