Start,End
2017-12-11 00:50:38.305652,2017-12-11 00:51:38.305652
2017-12-11 00:51:38.305652,2017-12-11 00:52:38.305652
2017-12-11 00:52:38.305652,2017-12-11 00:53:38.305652
2017-12-11 00:53:38.305652,2017-12-11 00:54:38.305652
2017-12-11 00:54:38.305652,2017-12-11 00:55:38.305652
2017-12-11 00:55:38.305652,2017-12-11 00:56:38.305652
2017-12-11 00:56:38.305652,2017-12-11 00:57:38.305652
2017-12-11 00:57:38.305652,2017-12-11 00:58:38.305652
2017-12-11 00:58:38.305652,2017-12-11 00:59:38.305652
2017-12-11 00:59:38.305652,2017-12-11 01:00:38.305652
2017-12-11 01:00:38.305652,2017-12-11 01:01:38.305652
2017-12-11 01:01:38.305652,2017-12-11 01:02:38.305652
2017-12-11 01:02:38.305652,2017-12-11 01:03:38.305652
2017-12-11 01:03:38.305652,2017-12-11 01:04:38.305652
2017-12-11 01:04:38.305652,2017-12-11 01:05:38.305652
2017-12-11 01:05:38.305652,2017-12-11 01:06:38.305652
2017-12-11 01:06:38.305652,2017-12-11 01:07:38.305652
2017-12-11 01:07:38.305652,2017-12-11 01:08:38.305652
2017-12-11 01:08:38.305652,2017-12-11 01:09:38.305652
2017-12-11 01:09:38.305652,2017-12-11 01:10:38.305652
2017-12-11 01:10:38.305652,2017-12-11 01:11:38.305652
2017-12-11 01:11:38.305652,2017-12-11 01:12:38.305652
2017-12-11 01:12:38.305652,2017-12-11 01:13:38.305652
2017-12-11 01:13:38.305652,2017-12-11 01:14:38.305652
2017-12-11 01:14:38.305652,2017-12-11 01:15:38.305652
2017-12-11 01:15:38.305652,2017-12-11 01:16:38.305652
2017-12-11 01:16:38.305652,2017-12-11 01:17:38.305652
2017-12-11 01:17:38.305652,2017-12-11 01:18:38.305652
2017-12-11 01:18:38.305652,2017-12-11 01:19:38.305652
2017-12-11 01:19:38.305652,2017-12-11 01:20:38.305652
2017-12-11 01:20:38.305652,2017-12-11 01:21:38.305652
2017-12-11 01:21:38.305652,2017-12-11 01:22:38.305652
2017-12-11 01:22:38.305652,2017-12-11 01:23:38.305652
2017-12-11 01:23:38.305652,2017-12-11 01:24:38.305652
2017-12-11 01:24:38.305652,2017-12-11 01:25:38.305652
2017-12-11 01:25:38.305652,2017-12-11 01:26:38.305652
2017-12-11 01:26:38.305652,2017-12-11 01:27:38.305652
2017-12-11 01:27:38.305652,2017-12-11 01:28:38.305652
2017-12-11 01:28:38.305652,2017-12-11 01:29:38.305652
2017-12-11 01:29:38.305652,2017-12-11 01:30:38.305652
2017-12-11 01:30:38.305652,2017-12-11 01:31:38.305652
2017-12-11 01:31:38.305652,2017-12-11 01:32:38.305652
2017-12-11 01:32:38.305652,2017-12-11 01:33:38.305652
2017-12-11 01:33:38.305652,2017-12-11 01:34:38.305652
2017-12-11 01:34:38.305652,2017-12-11 01:35:38.305652
2017-12-11 01:35:38.305652,2017-12-11 01:36:38.305652
2017-12-11 01:36:38.305652,2017-12-11 01:37:38.305652
2017-12-11 01:37:38.305652,2017-12-11 01:38:38.305652
2017-12-11 01:38:38.305652,2017-12-11 01:39:38.305652
2017-12-11 01:39:38.305652,2017-12-11 01:40:38.305652
2017-12-11 01:40:38.305652,2017-12-11 01:41:38.305652
2017-12-11 01:41:38.305652,2017-12-11 01:42:38.305652
2017-12-11 01:42:38.305652,2017-12-11 01:43:38.305652
2017-12-11 01:43:38.305652,2017-12-11 01:44:38.305652
2017-12-11 01:44:38.305652,2017-12-11 01:45:38.305652
2017-12-11 01:45:38.305652,2017-12-11 01:46:38.305652
2017-12-11 01:46:38.305652,2017-12-11 01:47:38.305652
2017-12-11 01:47:38.305652,2017-12-11 01:48:38.305652
2017-12-11 01:48:38.305652,2017-12-11 01:49:38.305652
2017-12-11 01:49:38.305652,2017-12-11 01:50:38.305652
2017-12-11 01:50:38.305652,2017-12-11 01:51:38.305652
2017-12-11 01:51:38.305652,2017-12-11 01:52:38.305652
2017-12-11 01:52:38.305652,2017-12-11 01:53:38.305652
2017-12-11 01:53:38.305652,2017-12-11 01:54:38.305652
2017-12-11 01:54:38.305652,2017-12-11 01:55:38.305652
2017-12-11 01:55:38.305652,2017-12-11 01:56:38.305652
2017-12-11 01:56:38.305652,2017-12-11 01:57:38.305652
2017-12-11 01:57:38.305652,2017-12-11 01:58:38.305652
2017-12-11 01:58:38.305652,2017-12-11 01:59:38.305652
2017-12-11 01:59:38.305652,2017-12-11 02:00:38.305652
2017-12-11 02:00:38.305652,2017-12-11 02:01:38.305652
2017-12-11 02:01:38.305652,2017-12-11 02:02:38.305652
2017-12-11 02:02:38.305652,2017-12-11 02:03:38.305652
2017-12-11 02:03:38.305652,2017-12-11 02:04:38.305652
2017-12-11 02:04:38.305652,2017-12-11 02:05:38.305652
2017-12-11 02:05:38.305652,2017-12-11 02:06:38.305652
2017-12-11 02:06:38.305652,2017-12-11 02:07:38.305652
2017-12-11 02:07:38.305652,2017-12-11 02:08:38.305652
2017-12-11 02:08:38.305652,2017-12-11 02:09:38.305652
2017-12-11 02:09:38.305652,2017-12-11 02:10:38.305652
2017-12-11 02:10:38.305652,2017-12-11 02:11:38.305652
2017-12-11 02:11:38.305652,2017-12-11 02:12:38.305652
2017-12-11 02:12:38.305652,2017-12-11 02:13:38.305652
2017-12-11 02:13:38.305652,2017-12-11 02:14:38.305652
2017-12-11 02:14:38.305652,2017-12-11 02:15:38.305652
2017-12-11 02:15:38.305652,2017-12-11 02:16:38.305652
2017-12-11 02:16:38.305652,2017-12-11 02:17:38.305652
2017-12-11 02:17:38.305652,2017-12-11 02:18:38.305652
2017-12-11 02:18:38.305652,2017-12-11 02:19:38.305652
2017-12-11 02:19:38.305652,2017-12-11 02:20:38.305652
2017-12-11 02:20:38.305652,2017-12-11 02:21:38.305652
2017-12-11 02:21:38.305652,2017-12-11 02:22:38.305652
2017-12-11 02:22:38.305652,2017-12-11 02:23:38.305652
2017-12-11 02:23:38.305652,2017-12-11 02:24:38.305652
2017-12-11 02:24:38.305652,2017-12-11 02:25:38.305652
2017-12-11 02:25:38.305652,2017-12-11 02:26:38.305652
2017-12-11 02:26:38.305652,2017-12-11 02:27:38.305652
2017-12-11 02:27:38.305652,2017-12-11 02:28:38.305652
2017-12-11 02:28:38.305652,2017-12-11 02:29:38.305652
2017-12-11 02:29:38.305652,2017-12-11 02:30:38.305652
2017-12-11 02:30:38.305652,2017-12-11 02:31:38.305652
2017-12-11 02:31:38.305652,2017-12-11 02:32:38.305652
2017-12-11 02:32:38.305652,2017-12-11 02:33:38.305652
2017-12-11 02:33:38.305652,2017-12-11 02:34:38.305652
2017-12-11 02:34:38.305652,2017-12-11 02:35:38.305652
2017-12-11 02:35:38.305652,2017-12-11 02:36:38.305652
2017-12-11 02:36:38.305652,2017-12-11 02:37:38.305652
2017-12-11 02:37:38.305652,2017-12-11 02:38:38.305652
2017-12-11 02:38:38.305652,2017-12-11 02:39:38.305652
2017-12-11 02:39:38.305652,2017-12-11 02:40:38.305652
2017-12-11 02:40:38.305652,2017-12-11 02:41:38.305652
2017-12-11 02:41:38.305652,2017-12-11 02:42:38.305652
2017-12-11 02:42:38.305652,2017-12-11 02:43:38.305652
2017-12-11 02:43:38.305652,2017-12-11 02:44:38.305652
2017-12-11 02:44:38.305652,2017-12-11 02:45:38.305652
2017-12-11 02:45:38.305652,2017-12-11 02:46:38.305652
2017-12-11 02:49:01.926570,2017-12-11 02:50:01.926570
2017-12-11 02:50:01.926570,2017-12-11 02:51:01.926570
2017-12-11 02:51:01.926570,2017-12-11 02:52:01.926570
2017-12-11 02:52:01.926570,2017-12-11 02:53:01.926570
2017-12-11 02:53:01.926570,2017-12-11 02:54:01.926570
2017-12-11 02:54:01.926570,2017-12-11 02:55:01.926570
2017-12-11 02:55:01.926570,2017-12-11 02:56:01.926570
2017-12-11 02:56:01.926570,2017-12-11 02:57:01.926570
2017-12-11 02:57:01.926570,2017-12-11 02:58:01.926570
2017-12-11 02:58:01.926570,2017-12-11 02:59:01.926570
2017-12-11 02:59:01.926570,2017-12-11 03:00:01.926570
2017-12-11 03:00:01.926570,2017-12-11 03:01:01.926570
2017-12-11 03:01:01.926570,2017-12-11 03:02:01.926570
2017-12-11 03:02:01.926570,2017-12-11 03:03:01.926570
2017-12-11 03:03:01.926570,2017-12-11 03:04:01.926570
2017-12-11 03:04:01.926570,2017-12-11 03:05:01.926570
2017-12-11 03:05:01.926570,2017-12-11 03:06:01.926570
2017-12-11 03:06:01.926570,2017-12-11 03:07:01.926570
2017-12-11 03:07:01.926570,2017-12-11 03:08:01.926570
2017-12-11 03:08:01.926570,2017-12-11 03:09:01.926570
2017-12-11 03:09:01.926570,2017-12-11 03:10:01.926570
2017-12-11 03:10:01.926570,2017-12-11 03:11:01.926570
2017-12-11 03:11:01.926570,2017-12-11 03:12:01.926570
2017-12-11 03:12:01.926570,2017-12-11 03:13:01.926570
2017-12-11 03:13:01.926570,2017-12-11 03:14:01.926570
2017-12-11 03:14:01.926570,2017-12-11 03:15:01.926570
2017-12-11 03:15:01.926570,2017-12-11 03:16:01.926570
2017-12-11 03:16:01.926570,2017-12-11 03:17:01.926570
2017-12-11 03:17:01.926570,2017-12-11 03:18:01.926570
2017-12-11 03:18:01.926570,2017-12-11 03:19:01.926570
2017-12-11 03:19:01.926570,2017-12-11 03:20:01.926570
2017-12-11 03:20:01.926570,2017-12-11 03:21:01.926570
2017-12-11 03:21:01.926570,2017-12-11 03:22:01.926570
2017-12-11 03:22:01.926570,2017-12-11 03:23:01.926570
2017-12-11 03:23:01.926570,2017-12-11 03:24:01.926570
2017-12-11 03:24:01.926570,2017-12-11 03:25:01.926570
2017-12-11 03:25:01.926570,2017-12-11 03:26:01.926570
2017-12-11 03:26:01.926570,2017-12-11 03:27:01.926570
2017-12-11 03:27:01.926570,2017-12-11 03:28:01.926570
2017-12-11 03:28:01.926570,2017-12-11 03:29:01.926570
2017-12-11 03:29:01.926570,2017-12-11 03:30:01.926570
2017-12-11 03:30:01.926570,2017-12-11 03:31:01.926570
2017-12-11 03:31:01.926570,2017-12-11 03:32:01.926570
2017-12-11 03:32:01.926570,2017-12-11 03:33:01.926570
2017-12-11 03:33:01.926570,2017-12-11 03:34:01.926570
2017-12-11 03:34:01.926570,2017-12-11 03:35:01.926570
2017-12-11 03:35:01.926570,2017-12-11 03:36:01.926570
2017-12-11 03:36:01.926570,2017-12-11 03:37:01.926570
2017-12-11 03:37:01.926570,2017-12-11 03:38:01.926570
2017-12-11 03:38:01.926570,2017-12-11 03:39:01.926570
2017-12-11 03:41:15.119769,2017-12-11 03:42:15.119769
2017-12-11 03:42:15.119769,2017-12-11 03:43:15.119769
2017-12-11 03:43:15.119769,2017-12-11 03:44:15.119769
2017-12-11 03:44:15.119769,2017-12-11 03:45:15.119769
2017-12-11 03:45:15.119769,2017-12-11 03:46:15.119769
2017-12-11 03:46:15.119769,2017-12-11 03:47:15.119769
2017-12-11 03:47:15.119769,2017-12-11 03:48:15.119769
2017-12-11 03:48:15.119769,2017-12-11 03:49:15.119769
2017-12-11 03:49:15.119769,2017-12-11 03:50:15.119769
2017-12-11 03:50:15.119769,2017-12-11 03:51:15.119769
2017-12-11 03:51:15.119769,2017-12-11 03:52:15.119769
2017-12-11 03:52:15.119769,2017-12-11 03:53:15.119769
2017-12-11 03:53:15.119769,2017-12-11 03:54:15.119769
2017-12-11 03:54:15.119769,2017-12-11 03:55:15.119769
2017-12-11 03:55:15.119769,2017-12-11 03:56:15.119769
2017-12-11 03:56:15.119769,2017-12-11 03:57:15.119769
2017-12-11 03:57:15.119769,2017-12-11 03:58:15.119769
2017-12-11 03:58:15.119769,2017-12-11 03:59:15.119769
2017-12-11 03:59:15.119769,2017-12-11 04:00:15.119769
2017-12-11 04:00:15.119769,2017-12-11 04:01:15.119769
2017-12-11 04:01:15.119769,2017-12-11 04:02:15.119769
2017-12-11 04:02:15.119769,2017-12-11 04:03:15.119769
2017-12-11 04:03:15.119769,2017-12-11 04:04:15.119769
2017-12-11 04:04:15.119769,2017-12-11 04:05:15.119769
2017-12-11 04:05:15.119769,2017-12-11 04:06:15.119769
2017-12-11 04:06:15.119769,2017-12-11 04:07:15.119769
2017-12-11 04:07:15.119769,2017-12-11 04:08:15.119769
2017-12-11 04:08:15.119769,2017-12-11 04:09:15.119769
2017-12-11 04:09:15.119769,2017-12-11 04:10:15.119769
2017-12-11 04:10:15.119769,2017-12-11 04:11:15.119769
2017-12-11 04:11:15.119769,2017-12-11 04:12:15.119769
2017-12-11 04:12:15.119769,2017-12-11 04:13:15.119769
2017-12-11 04:13:15.119769,2017-12-11 04:14:15.119769
2017-12-11 04:14:15.119769,2017-12-11 04:15:15.119769
2017-12-11 04:17:49.086419,2017-12-11 04:18:49.086419
2017-12-11 04:18:49.086419,2017-12-11 04:19:49.086419
2017-12-11 04:19:49.086419,2017-12-11 04:20:49.086419
2017-12-11 04:20:49.086419,2017-12-11 04:21:49.086419
2017-12-11 04:21:49.086419,2017-12-11 04:22:49.086419
2017-12-11 04:22:49.086419,2017-12-11 04:23:49.086419
2017-12-11 04:23:49.086419,2017-12-11 04:24:49.086419
2017-12-11 04:24:49.086419,2017-12-11 04:25:49.086419
2017-12-11 04:25:49.086419,2017-12-11 04:26:49.086419
2017-12-11 04:26:49.086419,2017-12-11 04:27:49.086419
2017-12-11 04:27:49.086419,2017-12-11 04:28:49.086419
2017-12-11 04:28:49.086419,2017-12-11 04:29:49.086419
2017-12-11 04:29:49.086419,2017-12-11 04:30:49.086419
2017-12-11 04:30:49.086419,2017-12-11 04:31:49.086419
2017-12-11 04:31:49.086419,2017-12-11 04:32:49.086419
2017-12-11 04:32:49.086419,2017-12-11 04:33:49.086419
2017-12-11 04:33:49.086419,2017-12-11 04:34:49.086419
2017-12-11 04:34:49.086419,2017-12-11 04:35:49.086419
2017-12-11 04:35:49.086419,2017-12-11 04:36:49.086419
2017-12-11 04:36:49.086419,2017-12-11 04:37:49.086419
2017-12-11 04:37:49.086419,2017-12-11 04:38:49.086419
2017-12-11 04:38:49.086419,2017-12-11 04:39:49.086419
2017-12-11 04:39:49.086419,2017-12-11 04:40:49.086419
2017-12-11 04:40:49.086419,2017-12-11 04:41:49.086419
2017-12-11 04:41:49.086419,2017-12-11 04:42:49.086419
2017-12-11 04:42:49.086419,2017-12-11 04:43:49.086419
2017-12-11 04:43:49.086419,2017-12-11 04:44:49.086419
2017-12-11 04:44:49.086419,2017-12-11 04:45:49.086419
2017-12-11 04:45:49.086419,2017-12-11 04:46:49.086419
2017-12-11 04:46:49.086419,2017-12-11 04:47:49.086419
2017-12-11 04:47:49.086419,2017-12-11 04:48:49.086419
2017-12-11 04:48:49.086419,2017-12-11 04:49:49.086419
2017-12-11 04:49:49.086419,2017-12-11 04:50:49.086419
2017-12-11 04:50:49.086419,2017-12-11 04:51:49.086419
2017-12-11 04:51:49.086419,2017-12-11 04:52:49.086419
2017-12-11 04:52:49.086419,2017-12-11 04:53:49.086419
2017-12-11 04:53:49.086419,2017-12-11 04:54:49.086419
2017-12-11 04:54:49.086419,2017-12-11 04:55:49.086419
2017-12-11 04:55:49.086419,2017-12-11 04:56:49.086419
2017-12-11 04:56:49.086419,2017-12-11 04:57:49.086419
2017-12-11 04:57:49.086419,2017-12-11 04:58:49.086419
2017-12-11 04:58:49.086419,2017-12-11 04:59:49.086419
2017-12-11 05:01:56.141847,2017-12-11 05:02:56.141847
2017-12-11 05:02:56.141847,2017-12-11 05:03:56.141847
2017-12-11 05:03:56.141847,2017-12-11 05:04:56.141847
2017-12-11 05:04:56.141847,2017-12-11 05:05:56.141847
2017-12-11 05:05:56.141847,2017-12-11 05:06:56.141847
2017-12-11 05:06:56.141847,2017-12-11 05:07:56.141847
2017-12-11 05:07:56.141847,2017-12-11 05:08:56.141847
2017-12-11 05:08:56.141847,2017-12-11 05:09:56.141847
2017-12-11 05:09:56.141847,2017-12-11 05:10:56.141847
2017-12-11 05:10:56.141847,2017-12-11 05:11:56.141847
2017-12-11 05:11:56.141847,2017-12-11 05:12:56.141847
2017-12-11 05:12:56.141847,2017-12-11 05:13:56.141847
2017-12-11 05:13:56.141847,2017-12-11 05:14:56.141847
2017-12-11 05:14:56.141847,2017-12-11 05:15:56.141847
2017-12-11 05:15:56.141847,2017-12-11 05:16:56.141847
2017-12-11 05:16:56.141847,2017-12-11 05:17:56.141847
2017-12-11 05:17:56.141847,2017-12-11 05:18:56.141847
2017-12-11 05:18:56.141847,2017-12-11 05:19:56.141847
2017-12-11 05:19:56.141847,2017-12-11 05:20:56.141847
2017-12-11 05:20:56.141847,2017-12-11 05:21:56.141847
2017-12-11 05:21:56.141847,2017-12-11 05:22:56.141847
2017-12-11 05:22:56.141847,2017-12-11 05:23:56.141847
2017-12-11 05:23:56.141847,2017-12-11 05:24:56.141847
2017-12-11 05:24:56.141847,2017-12-11 05:25:56.141847
2017-12-11 05:25:56.141847,2017-12-11 05:26:56.141847
2017-12-11 05:26:56.141847,2017-12-11 05:27:56.141847
2017-12-11 05:27:56.141847,2017-12-11 05:28:56.141847
2017-12-11 05:28:56.141847,2017-12-11 05:29:56.141847
2017-12-11 05:29:56.141847,2017-12-11 05:30:56.141847
2017-12-11 05:30:56.141847,2017-12-11 05:31:56.141847
2017-12-11 05:31:56.141847,2017-12-11 05:32:56.141847
2017-12-11 05:32:56.141847,2017-12-11 05:33:56.141847
2017-12-11 05:33:56.141847,2017-12-11 05:34:56.141847
2017-12-11 05:34:56.141847,2017-12-11 05:35:56.141847
2017-12-11 05:35:56.141847,2017-12-11 05:36:56.141847
2017-12-11 05:36:56.141847,2017-12-11 05:37:56.141847
2017-12-11 05:37:56.141847,2017-12-11 05:38:56.141847
2017-12-11 05:38:56.141847,2017-12-11 05:39:56.141847
2017-12-11 05:39:56.141847,2017-12-11 05:40:56.141847
2017-12-11 05:40:56.141847,2017-12-11 05:41:56.141847
2017-12-11 05:41:56.141847,2017-12-11 05:42:56.141847
2017-12-11 05:42:56.141847,2017-12-11 05:43:56.141847
2017-12-11 05:43:56.141847,2017-12-11 05:44:56.141847
2017-12-11 05:44:56.141847,2017-12-11 05:45:56.141847
2017-12-11 05:48:10.582230,2017-12-11 05:49:10.582230
2017-12-11 05:49:10.582230,2017-12-11 05:50:10.582230
2017-12-11 05:50:10.582230,2017-12-11 05:51:10.582230
2017-12-11 05:51:10.582230,2017-12-11 05:52:10.582230
2017-12-11 05:52:10.582230,2017-12-11 05:53:10.582230
2017-12-11 05:53:10.582230,2017-12-11 05:54:10.582230
2017-12-11 05:54:10.582230,2017-12-11 05:55:10.582230
2017-12-11 05:55:10.582230,2017-12-11 05:56:10.582230
2017-12-11 05:56:10.582230,2017-12-11 05:57:10.582230
2017-12-11 05:57:10.582230,2017-12-11 05:58:10.582230
2017-12-11 05:58:10.582230,2017-12-11 05:59:10.582230
2017-12-11 05:59:10.582230,2017-12-11 06:00:10.582230
2017-12-11 06:00:10.582230,2017-12-11 06:01:10.582230
2017-12-11 06:01:10.582230,2017-12-11 06:02:10.582230
2017-12-11 06:02:10.582230,2017-12-11 06:03:10.582230
2017-12-11 06:03:10.582230,2017-12-11 06:04:10.582230
2017-12-11 06:04:10.582230,2017-12-11 06:05:10.582230
2017-12-11 06:05:10.582230,2017-12-11 06:06:10.582230
2017-12-11 06:06:10.582230,2017-12-11 06:07:10.582230
2017-12-11 06:07:10.582230,2017-12-11 06:08:10.582230
2017-12-11 06:08:10.582230,2017-12-11 06:09:10.582230
2017-12-11 06:09:10.582230,2017-12-11 06:10:10.582230
2017-12-11 06:10:10.582230,2017-12-11 06:11:10.582230
2017-12-11 06:11:10.582230,2017-12-11 06:12:10.582230
2017-12-11 06:12:10.582230,2017-12-11 06:13:10.582230
2017-12-11 06:13:10.582230,2017-12-11 06:14:10.582230
2017-12-11 06:14:10.582230,2017-12-11 06:15:10.582230
2017-12-11 06:15:10.582230,2017-12-11 06:16:10.582230
2017-12-11 06:16:10.582230,2017-12-11 06:17:10.582230
2017-12-11 06:17:10.582230,2017-12-11 06:18:10.582230
2017-12-11 06:18:10.582230,2017-12-11 06:19:10.582230
2017-12-11 06:19:10.582230,2017-12-11 06:20:10.582230
2017-12-11 06:20:10.582230,2017-12-11 06:21:10.582230
2017-12-11 06:21:10.582230,2017-12-11 06:22:10.582230
2017-12-11 06:22:10.582230,2017-12-11 06:23:10.582230
2017-12-11 06:23:10.582230,2017-12-11 06:24:10.582230
2017-12-11 06:24:10.582230,2017-12-11 06:25:10.582230
2017-12-11 06:25:10.582230,2017-12-11 06:26:10.582230
2017-12-11 06:26:10.582230,2017-12-11 06:27:10.582230
2017-12-11 06:27:10.582230,2017-12-11 06:28:10.582230
2017-12-11 06:28:10.582230,2017-12-11 06:29:10.582230
2017-12-11 06:29:10.582230,2017-12-11 06:30:10.582230
2017-12-11 06:30:10.582230,2017-12-11 06:31:10.582230
2017-12-11 06:31:10.582230,2017-12-11 06:32:10.582230
2017-12-11 06:34:30.182173,2017-12-11 06:35:30.182173
2017-12-11 06:35:30.182173,2017-12-11 06:36:30.182173
2017-12-11 06:36:30.182173,2017-12-11 06:37:30.182173
2017-12-11 06:37:30.182173,2017-12-11 06:38:30.182173
2017-12-11 06:38:30.182173,2017-12-11 06:39:30.182173
2017-12-11 06:39:30.182173,2017-12-11 06:40:30.182173
2017-12-11 06:40:30.182173,2017-12-11 06:41:30.182173
2017-12-11 06:41:30.182173,2017-12-11 06:42:30.182173
2017-12-11 06:42:30.182173,2017-12-11 06:43:30.182173
2017-12-11 06:43:30.182173,2017-12-11 06:44:30.182173
2017-12-11 06:44:30.182173,2017-12-11 06:45:30.182173
2017-12-11 06:45:30.182173,2017-12-11 06:46:30.182173
2017-12-11 06:46:30.182173,2017-12-11 06:47:30.182173
2017-12-11 06:47:30.182173,2017-12-11 06:48:30.182173
2017-12-11 06:48:30.182173,2017-12-11 06:49:30.182173
2017-12-11 06:49:30.182173,2017-12-11 06:50:30.182173
2017-12-11 06:50:30.182173,2017-12-11 06:51:30.182173
2017-12-11 06:51:30.182173,2017-12-11 06:52:30.182173
2017-12-11 06:52:30.182173,2017-12-11 06:53:30.182173
2017-12-11 06:53:30.182173,2017-12-11 06:54:30.182173
2017-12-11 06:54:30.182173,2017-12-11 06:55:30.182173
2017-12-11 06:55:30.182173,2017-12-11 06:56:30.182173
2017-12-11 06:56:30.182173,2017-12-11 06:57:30.182173
2017-12-11 06:57:30.182173,2017-12-11 06:58:30.182173
2017-12-11 06:58:30.182173,2017-12-11 06:59:30.182173
2017-12-11 06:59:30.182173,2017-12-11 07:00:30.182173
2017-12-11 07:00:30.182173,2017-12-11 07:01:30.182173
2017-12-11 07:01:30.182173,2017-12-11 07:02:30.182173
2017-12-11 07:02:30.182173,2017-12-11 07:03:30.182173
2017-12-11 07:03:30.182173,2017-12-11 07:04:30.182173
2017-12-11 07:04:30.182173,2017-12-11 07:05:30.182173
2017-12-11 07:05:30.182173,2017-12-11 07:06:30.182173
2017-12-11 07:06:30.182173,2017-12-11 07:07:30.182173
2017-12-11 07:07:30.182173,2017-12-11 07:08:30.182173
2017-12-11 07:08:30.182173,2017-12-11 07:09:30.182173
2017-12-11 07:09:30.182173,2017-12-11 07:10:30.182173
2017-12-11 07:10:30.182173,2017-12-11 07:11:30.182173
2017-12-11 07:11:30.182173,2017-12-11 07:12:30.182173
2017-12-11 07:12:30.182173,2017-12-11 07:13:30.182173
2017-12-11 07:13:30.182173,2017-12-11 07:14:30.182173
2017-12-11 07:14:30.182173,2017-12-11 07:15:30.182173
2017-12-11 07:15:30.182173,2017-12-11 07:16:30.182173
2017-12-11 07:16:30.182173,2017-12-11 07:17:30.182173
2017-12-11 07:17:30.182173,2017-12-11 07:18:30.182173
2017-12-11 07:18:30.182173,2017-12-11 07:19:30.182173
2017-12-11 07:19:30.182173,2017-12-11 07:20:30.182173
2017-12-11 07:20:30.182173,2017-12-11 07:21:30.182173
2017-12-11 07:21:30.182173,2017-12-11 07:22:30.182173
2017-12-11 07:22:30.182173,2017-12-11 07:23:30.182173
2017-12-11 07:23:30.182173,2017-12-11 07:24:30.182173
2017-12-11 07:24:30.182173,2017-12-11 07:25:30.182173
2017-12-11 07:25:30.182173,2017-12-11 07:26:30.182173
2017-12-11 07:26:30.182173,2017-12-11 07:27:30.182173
2017-12-11 07:27:30.182173,2017-12-11 07:28:30.182173
2017-12-11 07:28:30.182173,2017-12-11 07:29:30.182173
2017-12-11 07:29:30.182173,2017-12-11 07:30:30.182173
2017-12-11 07:30:30.182173,2017-12-11 07:31:30.182173
2017-12-11 07:31:30.182173,2017-12-11 07:32:30.182173
2017-12-11 07:32:30.182173,2017-12-11 07:33:30.182173
2017-12-11 07:33:30.182173,2017-12-11 07:34:30.182173
2017-12-11 07:34:30.182173,2017-12-11 07:35:30.182173
