Start,End
2017-12-11 07:34:30.467377,2017-12-11 07:35:30.467377
2017-12-11 07:35:30.467377,2017-12-11 07:36:30.467377
2017-12-11 07:36:30.467377,2017-12-11 07:37:30.467377
2017-12-11 07:37:30.467377,2017-12-11 07:38:30.467377
2017-12-11 07:38:30.467377,2017-12-11 07:39:30.467377
2017-12-11 07:39:30.467377,2017-12-11 07:40:30.467377
2017-12-11 07:40:30.467377,2017-12-11 07:41:30.467377
2017-12-11 07:41:30.467377,2017-12-11 07:42:30.467377
2017-12-11 07:42:30.467377,2017-12-11 07:43:30.467377
2017-12-11 07:43:30.467377,2017-12-11 07:44:30.467377
2017-12-11 07:44:30.467377,2017-12-11 07:45:30.467377
2017-12-11 07:45:30.467377,2017-12-11 07:46:30.467377
2017-12-11 07:46:30.467377,2017-12-11 07:47:30.467377
2017-12-11 07:47:30.467377,2017-12-11 07:48:30.467377
2017-12-11 07:48:30.467377,2017-12-11 07:49:30.467377
2017-12-11 07:49:30.467377,2017-12-11 07:50:30.467377
2017-12-11 07:50:30.467377,2017-12-11 07:51:30.467377
2017-12-11 07:51:30.467377,2017-12-11 07:52:30.467377
2017-12-11 07:52:30.467377,2017-12-11 07:53:30.467377
2017-12-11 07:53:30.467377,2017-12-11 07:54:30.467377
2017-12-11 07:54:30.467377,2017-12-11 07:55:30.467377
2017-12-11 07:55:30.467377,2017-12-11 07:56:30.467377
2017-12-11 07:56:30.467377,2017-12-11 07:57:30.467377
2017-12-11 07:57:30.467377,2017-12-11 07:58:30.467377
2017-12-11 07:58:30.467377,2017-12-11 07:59:30.467377
2017-12-11 07:59:30.467377,2017-12-11 08:00:30.467377
2017-12-11 08:00:30.467377,2017-12-11 08:01:30.467377
2017-12-11 08:01:30.467377,2017-12-11 08:02:30.467377
2017-12-11 08:02:30.467377,2017-12-11 08:03:30.467377
2017-12-11 08:03:30.467377,2017-12-11 08:04:30.467377
2017-12-11 08:04:30.467377,2017-12-11 08:05:30.467377
2017-12-11 08:05:30.467377,2017-12-11 08:06:30.467377
2017-12-11 08:06:30.467377,2017-12-11 08:07:30.467377
2017-12-11 08:07:30.467377,2017-12-11 08:08:30.467377
2017-12-11 08:08:30.467377,2017-12-11 08:09:30.467377
2017-12-11 08:09:30.467377,2017-12-11 08:10:30.467377
2017-12-11 08:10:30.467377,2017-12-11 08:11:30.467377
2017-12-11 08:11:30.467377,2017-12-11 08:12:30.467377
2017-12-11 08:12:30.467377,2017-12-11 08:13:30.467377
2017-12-11 08:13:30.467377,2017-12-11 08:14:30.467377
2017-12-11 08:17:01.250342,2017-12-11 08:18:01.250342
2017-12-11 08:18:01.250342,2017-12-11 08:19:01.250342
2017-12-11 08:19:01.250342,2017-12-11 08:20:01.250342
2017-12-11 08:20:01.250342,2017-12-11 08:21:01.250342
2017-12-11 08:21:01.250342,2017-12-11 08:22:01.250342
2017-12-11 08:22:01.250342,2017-12-11 08:23:01.250342
2017-12-11 08:23:01.250342,2017-12-11 08:24:01.250342
2017-12-11 08:24:01.250342,2017-12-11 08:25:01.250342
2017-12-11 08:25:01.250342,2017-12-11 08:26:01.250342
2017-12-11 08:26:01.250342,2017-12-11 08:27:01.250342
2017-12-11 08:27:01.250342,2017-12-11 08:28:01.250342
2017-12-11 08:28:01.250342,2017-12-11 08:29:01.250342
2017-12-11 08:29:01.250342,2017-12-11 08:30:01.250342
2017-12-11 08:30:01.250342,2017-12-11 08:31:01.250342
2017-12-11 08:31:01.250342,2017-12-11 08:32:01.250342
2017-12-11 08:32:01.250342,2017-12-11 08:33:01.250342
2017-12-11 08:33:01.250342,2017-12-11 08:34:01.250342
2017-12-11 08:34:01.250342,2017-12-11 08:35:01.250342
2017-12-11 08:35:01.250342,2017-12-11 08:36:01.250342
2017-12-11 08:36:01.250342,2017-12-11 08:37:01.250342
2017-12-11 08:37:01.250342,2017-12-11 08:38:01.250342
2017-12-11 08:38:01.250342,2017-12-11 08:39:01.250342
2017-12-11 08:39:01.250342,2017-12-11 08:40:01.250342
2017-12-11 08:40:01.250342,2017-12-11 08:41:01.250342
2017-12-11 08:41:01.250342,2017-12-11 08:42:01.250342
2017-12-11 08:42:01.250342,2017-12-11 08:43:01.250342
2017-12-11 08:43:01.250342,2017-12-11 08:44:01.250342
2017-12-11 08:44:01.250342,2017-12-11 08:45:01.250342
2017-12-11 08:45:01.250342,2017-12-11 08:46:01.250342
2017-12-11 08:46:01.250342,2017-12-11 08:47:01.250342
2017-12-11 08:47:01.250342,2017-12-11 08:48:01.250342
2017-12-11 08:48:01.250342,2017-12-11 08:49:01.250342
2017-12-11 08:49:01.250342,2017-12-11 08:50:01.250342
2017-12-11 08:50:01.250342,2017-12-11 08:51:01.250342
2017-12-11 08:51:01.250342,2017-12-11 08:52:01.250342
2017-12-11 08:52:01.250342,2017-12-11 08:53:01.250342
2017-12-11 08:53:01.250342,2017-12-11 08:54:01.250342
2017-12-11 08:54:01.250342,2017-12-11 08:55:01.250342
2017-12-11 08:55:01.250342,2017-12-11 08:56:01.250342
2017-12-11 08:56:01.250342,2017-12-11 08:57:01.250342
2017-12-11 08:57:01.250342,2017-12-11 08:58:01.250342
2017-12-11 08:58:01.250342,2017-12-11 08:59:01.250342
2017-12-11 08:59:01.250342,2017-12-11 09:00:01.250342
2017-12-11 09:00:01.250342,2017-12-11 09:01:01.250342
2017-12-11 09:01:01.250342,2017-12-11 09:02:01.250342
2017-12-11 09:02:01.250342,2017-12-11 09:03:01.250342
2017-12-11 09:03:01.250342,2017-12-11 09:04:01.250342
2017-12-11 09:04:01.250342,2017-12-11 09:05:01.250342
2017-12-11 09:05:01.250342,2017-12-11 09:06:01.250342
2017-12-11 09:06:01.250342,2017-12-11 09:07:01.250342
2017-12-11 09:07:01.250342,2017-12-11 09:08:01.250342
2017-12-11 09:08:01.250342,2017-12-11 09:09:01.250342
2017-12-11 09:09:01.250342,2017-12-11 09:10:01.250342
2017-12-11 09:10:01.250342,2017-12-11 09:11:01.250342
2017-12-11 09:11:01.250342,2017-12-11 09:12:01.250342
2017-12-11 09:12:01.250342,2017-12-11 09:13:01.250342
2017-12-11 09:13:01.250342,2017-12-11 09:14:01.250342
2017-12-11 09:14:01.250342,2017-12-11 09:15:01.250342
2017-12-11 09:15:01.250342,2017-12-11 09:16:01.250342
2017-12-11 09:16:01.250342,2017-12-11 09:17:01.250342
2017-12-11 09:17:01.250342,2017-12-11 09:18:01.250342
2017-12-11 09:18:01.250342,2017-12-11 09:19:01.250342
2017-12-11 09:19:01.250342,2017-12-11 09:20:01.250342
2017-12-11 09:20:01.250342,2017-12-11 09:21:01.250342
2017-12-11 09:21:01.250342,2017-12-11 09:22:01.250342
2017-12-11 09:22:01.250342,2017-12-11 09:23:01.250342
2017-12-11 09:23:01.250342,2017-12-11 09:24:01.250342
2017-12-11 09:24:01.250342,2017-12-11 09:25:01.250342
2017-12-11 09:25:01.250342,2017-12-11 09:26:01.250342
2017-12-11 09:26:01.250342,2017-12-11 09:27:01.250342
2017-12-11 09:29:51.217453,2017-12-11 09:30:51.217453
2017-12-11 09:30:51.217453,2017-12-11 09:31:51.217453
2017-12-11 09:31:51.217453,2017-12-11 09:32:51.217453
2017-12-11 09:32:51.217453,2017-12-11 09:33:51.217453
2017-12-11 09:33:51.217453,2017-12-11 09:34:51.217453
2017-12-11 09:34:51.217453,2017-12-11 09:35:51.217453
2017-12-11 09:35:51.217453,2017-12-11 09:36:51.217453
2017-12-11 09:36:51.217453,2017-12-11 09:37:51.217453
2017-12-11 09:37:51.217453,2017-12-11 09:38:51.217453
2017-12-11 09:38:51.217453,2017-12-11 09:39:51.217453
2017-12-11 09:39:51.217453,2017-12-11 09:40:51.217453
2017-12-11 09:40:51.217453,2017-12-11 09:41:51.217453
2017-12-11 09:41:51.217453,2017-12-11 09:42:51.217453
2017-12-11 09:42:51.217453,2017-12-11 09:43:51.217453
2017-12-11 09:43:51.217453,2017-12-11 09:44:51.217453
2017-12-11 09:44:51.217453,2017-12-11 09:45:51.217453
2017-12-11 09:45:51.217453,2017-12-11 09:46:51.217453
2017-12-11 09:46:51.217453,2017-12-11 09:47:51.217453
2017-12-11 09:47:51.217453,2017-12-11 09:48:51.217453
2017-12-11 09:48:51.217453,2017-12-11 09:49:51.217453
2017-12-11 09:49:51.217453,2017-12-11 09:50:51.217453
2017-12-11 09:50:51.217453,2017-12-11 09:51:51.217453
2017-12-11 09:51:51.217453,2017-12-11 09:52:51.217453
2017-12-11 09:52:51.217453,2017-12-11 09:53:51.217453
2017-12-11 09:53:51.217453,2017-12-11 09:54:51.217453
2017-12-11 09:54:51.217453,2017-12-11 09:55:51.217453
2017-12-11 09:55:51.217453,2017-12-11 09:56:51.217453
2017-12-11 09:56:51.217453,2017-12-11 09:57:51.217453
2017-12-11 09:57:51.217453,2017-12-11 09:58:51.217453
2017-12-11 09:58:51.217453,2017-12-11 09:59:51.217453
2017-12-11 09:59:51.217453,2017-12-11 10:00:51.217453
2017-12-11 10:00:51.217453,2017-12-11 10:01:51.217453
2017-12-11 10:01:51.217453,2017-12-11 10:02:51.217453
2017-12-11 10:02:51.217453,2017-12-11 10:03:51.217453
2017-12-11 10:03:51.217453,2017-12-11 10:04:51.217453
2017-12-11 10:04:51.217453,2017-12-11 10:05:51.217453
2017-12-11 10:05:51.217453,2017-12-11 10:06:51.217453
2017-12-11 10:06:51.217453,2017-12-11 10:07:51.217453
2017-12-11 10:07:51.217453,2017-12-11 10:08:51.217453
2017-12-11 10:08:51.217453,2017-12-11 10:09:51.217453
2017-12-11 10:12:03.732684,2017-12-11 10:13:03.732684
2017-12-11 10:13:03.732684,2017-12-11 10:14:03.732684
2017-12-11 10:14:03.732684,2017-12-11 10:15:03.732684
2017-12-11 10:15:03.732684,2017-12-11 10:16:03.732684
2017-12-11 10:16:03.732684,2017-12-11 10:17:03.732684
2017-12-11 10:17:03.732684,2017-12-11 10:18:03.732684
2017-12-11 10:18:03.732684,2017-12-11 10:19:03.732684
2017-12-11 10:19:03.732684,2017-12-11 10:20:03.732684
2017-12-11 10:20:03.732684,2017-12-11 10:21:03.732684
2017-12-11 10:21:03.732684,2017-12-11 10:22:03.732684
2017-12-11 10:22:03.732684,2017-12-11 10:23:03.732684
2017-12-11 10:23:03.732684,2017-12-11 10:24:03.732684
2017-12-11 10:26:17.720340,2017-12-11 10:27:17.720340
2017-12-11 10:27:17.720340,2017-12-11 10:28:17.720340
2017-12-11 10:28:17.720340,2017-12-11 10:29:17.720340
2017-12-11 10:29:17.720340,2017-12-11 10:30:17.720340
2017-12-11 10:30:17.720340,2017-12-11 10:31:17.720340
2017-12-11 10:31:17.720340,2017-12-11 10:32:17.720340
2017-12-11 10:32:17.720340,2017-12-11 10:33:17.720340
2017-12-11 10:33:17.720340,2017-12-11 10:34:17.720340
2017-12-11 10:34:17.720340,2017-12-11 10:35:17.720340
2017-12-11 10:35:17.720340,2017-12-11 10:36:17.720340
2017-12-11 10:36:17.720340,2017-12-11 10:37:17.720340
2017-12-11 10:37:17.720340,2017-12-11 10:38:17.720340
2017-12-11 10:38:17.720340,2017-12-11 10:39:17.720340
2017-12-11 10:39:17.720340,2017-12-11 10:40:17.720340
2017-12-11 10:40:17.720340,2017-12-11 10:41:17.720340
2017-12-11 10:41:17.720340,2017-12-11 10:42:17.720340
2017-12-11 10:42:17.720340,2017-12-11 10:43:17.720340
2017-12-11 10:43:17.720340,2017-12-11 10:44:17.720340
2017-12-11 10:44:17.720340,2017-12-11 10:45:17.720340
2017-12-11 10:45:17.720340,2017-12-11 10:46:17.720340
2017-12-11 10:46:17.720340,2017-12-11 10:47:17.720340
2017-12-11 10:47:17.720340,2017-12-11 10:48:17.720340
2017-12-11 10:48:17.720340,2017-12-11 10:49:17.720340
2017-12-11 10:49:17.720340,2017-12-11 10:50:17.720340
2017-12-11 10:50:17.720340,2017-12-11 10:51:17.720340
2017-12-11 10:51:17.720340,2017-12-11 10:52:17.720340
2017-12-11 10:52:17.720340,2017-12-11 10:53:17.720340
2017-12-11 10:53:17.720340,2017-12-11 10:54:17.720340
2017-12-11 10:54:17.720340,2017-12-11 10:55:17.720340
2017-12-11 10:55:17.720340,2017-12-11 10:56:17.720340
2017-12-11 10:56:17.720340,2017-12-11 10:57:17.720340
2017-12-11 10:57:17.720340,2017-12-11 10:58:17.720340
2017-12-11 10:58:17.720340,2017-12-11 10:59:17.720340
2017-12-11 10:59:17.720340,2017-12-11 11:00:17.720340
2017-12-11 11:00:17.720340,2017-12-11 11:01:17.720340
2017-12-11 11:01:17.720340,2017-12-11 11:02:17.720340
2017-12-11 11:02:17.720340,2017-12-11 11:03:17.720340
2017-12-11 11:03:17.720340,2017-12-11 11:04:17.720340
2017-12-11 11:04:17.720340,2017-12-11 11:05:17.720340
2017-12-11 11:05:17.720340,2017-12-11 11:06:17.720340
2017-12-11 11:06:17.720340,2017-12-11 11:07:17.720340
2017-12-11 11:07:17.720340,2017-12-11 11:08:17.720340
2017-12-11 11:08:17.720340,2017-12-11 11:09:17.720340
2017-12-11 11:09:17.720340,2017-12-11 11:10:17.720340
2017-12-11 11:10:17.720340,2017-12-11 11:11:17.720340
2017-12-11 11:11:17.720340,2017-12-11 11:12:17.720340
2017-12-11 11:12:17.720340,2017-12-11 11:13:17.720340
2017-12-11 11:13:17.720340,2017-12-11 11:14:17.720340
2017-12-11 11:14:17.720340,2017-12-11 11:15:17.720340
2017-12-11 11:15:17.720340,2017-12-11 11:16:17.720340
2017-12-11 11:16:17.720340,2017-12-11 11:17:17.720340
2017-12-11 11:17:17.720340,2017-12-11 11:18:17.720340
2017-12-11 11:18:17.720340,2017-12-11 11:19:17.720340
2017-12-11 11:19:17.720340,2017-12-11 11:20:17.720340
2017-12-11 11:20:17.720340,2017-12-11 11:21:17.720340
2017-12-11 11:21:17.720340,2017-12-11 11:22:17.720340
2017-12-11 11:22:17.720340,2017-12-11 11:23:17.720340
2017-12-11 11:23:17.720340,2017-12-11 11:24:17.720340
2017-12-11 11:24:17.720340,2017-12-11 11:25:17.720340
2017-12-11 11:25:17.720340,2017-12-11 11:26:17.720340
2017-12-11 11:26:17.720340,2017-12-11 11:27:17.720340
2017-12-11 11:27:17.720340,2017-12-11 11:28:17.720340
2017-12-11 11:28:17.720340,2017-12-11 11:29:17.720340
2017-12-11 11:29:17.720340,2017-12-11 11:30:17.720340
2017-12-11 11:30:17.720340,2017-12-11 11:31:17.720340
2017-12-11 11:31:17.720340,2017-12-11 11:32:17.720340
2017-12-11 11:32:17.720340,2017-12-11 11:33:17.720340
2017-12-11 11:33:17.720340,2017-12-11 11:34:17.720340
2017-12-11 11:34:17.720340,2017-12-11 11:35:17.720340
2017-12-11 11:35:17.720340,2017-12-11 11:36:17.720340
2017-12-11 11:36:17.720340,2017-12-11 11:37:17.720340
2017-12-11 11:37:17.720340,2017-12-11 11:38:17.720340
2017-12-11 11:38:17.720340,2017-12-11 11:39:17.720340
2017-12-11 11:39:17.720340,2017-12-11 11:40:17.720340
2017-12-11 11:40:17.720340,2017-12-11 11:41:17.720340
2017-12-11 11:41:17.720340,2017-12-11 11:42:17.720340
2017-12-11 11:42:17.720340,2017-12-11 11:43:17.720340
2017-12-11 11:43:17.720340,2017-12-11 11:44:17.720340
2017-12-11 11:44:17.720340,2017-12-11 11:45:17.720340
2017-12-11 11:45:17.720340,2017-12-11 11:46:17.720340
2017-12-11 11:46:17.720340,2017-12-11 11:47:17.720340
2017-12-11 11:47:17.720340,2017-12-11 11:48:17.720340
2017-12-11 11:48:17.720340,2017-12-11 11:49:17.720340
2017-12-11 11:49:17.720340,2017-12-11 11:50:17.720340
2017-12-11 11:50:17.720340,2017-12-11 11:51:17.720340
2017-12-11 11:51:17.720340,2017-12-11 11:52:17.720340
2017-12-11 11:52:17.720340,2017-12-11 11:53:17.720340
2017-12-11 11:53:17.720340,2017-12-11 11:54:17.720340
2017-12-11 11:54:17.720340,2017-12-11 11:55:17.720340
2017-12-11 11:55:17.720340,2017-12-11 11:56:17.720340
2017-12-11 11:56:17.720340,2017-12-11 11:57:17.720340
2017-12-11 11:57:17.720340,2017-12-11 11:58:17.720340
2017-12-11 11:58:17.720340,2017-12-11 11:59:17.720340
2017-12-11 11:59:17.720340,2017-12-11 12:00:17.720340
2017-12-11 12:00:17.720340,2017-12-11 12:01:17.720340
2017-12-11 12:01:17.720340,2017-12-11 12:02:17.720340
2017-12-11 12:02:17.720340,2017-12-11 12:03:17.720340
2017-12-11 12:03:17.720340,2017-12-11 12:04:17.720340
2017-12-11 12:04:17.720340,2017-12-11 12:05:17.720340
2017-12-11 12:05:17.720340,2017-12-11 12:06:17.720340
2017-12-11 12:06:17.720340,2017-12-11 12:07:17.720340
2017-12-11 12:07:17.720340,2017-12-11 12:08:17.720340
2017-12-11 12:08:17.720340,2017-12-11 12:09:17.720340
2017-12-11 12:09:17.720340,2017-12-11 12:10:17.720340
2017-12-11 12:10:17.720340,2017-12-11 12:11:17.720340
2017-12-11 12:11:17.720340,2017-12-11 12:12:17.720340
2017-12-11 12:12:17.720340,2017-12-11 12:13:17.720340
2017-12-11 12:13:17.720340,2017-12-11 12:14:17.720340
2017-12-11 12:14:17.720340,2017-12-11 12:15:17.720340
2017-12-11 12:15:17.720340,2017-12-11 12:16:17.720340
2017-12-11 12:16:17.720340,2017-12-11 12:17:17.720340
2017-12-11 12:17:17.720340,2017-12-11 12:18:17.720340
2017-12-11 12:18:17.720340,2017-12-11 12:19:17.720340
2017-12-11 12:19:17.720340,2017-12-11 12:20:17.720340
2017-12-11 12:20:17.720340,2017-12-11 12:21:17.720340
2017-12-11 12:21:17.720340,2017-12-11 12:22:17.720340
2017-12-11 12:22:17.720340,2017-12-11 12:23:17.720340
2017-12-11 12:23:17.720340,2017-12-11 12:24:17.720340
2017-12-11 12:24:17.720340,2017-12-11 12:25:17.720340
2017-12-11 12:25:17.720340,2017-12-11 12:26:17.720340
2017-12-11 12:26:17.720340,2017-12-11 12:27:17.720340
2017-12-11 12:27:17.720340,2017-12-11 12:28:17.720340
2017-12-11 12:28:17.720340,2017-12-11 12:29:17.720340
2017-12-11 12:29:17.720340,2017-12-11 12:30:17.720340
2017-12-11 12:30:17.720340,2017-12-11 12:31:17.720340
2017-12-11 12:31:17.720340,2017-12-11 12:32:17.720340
2017-12-11 12:32:17.720340,2017-12-11 12:33:17.720340
2017-12-11 12:33:17.720340,2017-12-11 12:34:17.720340
2017-12-11 12:34:17.720340,2017-12-11 12:35:17.720340
2017-12-11 12:35:17.720340,2017-12-11 12:36:17.720340
2017-12-11 12:36:17.720340,2017-12-11 12:37:17.720340
2017-12-11 12:37:17.720340,2017-12-11 12:38:17.720340
2017-12-11 12:38:17.720340,2017-12-11 12:39:17.720340
2017-12-11 12:39:17.720340,2017-12-11 12:40:17.720340
2017-12-11 12:40:17.720340,2017-12-11 12:41:17.720340
2017-12-11 12:41:17.720340,2017-12-11 12:42:17.720340
2017-12-11 12:42:17.720340,2017-12-11 12:43:17.720340
2017-12-11 12:43:17.720340,2017-12-11 12:44:17.720340
2017-12-11 12:44:17.720340,2017-12-11 12:45:17.720340
2017-12-11 12:45:17.720340,2017-12-11 12:46:17.720340
2017-12-11 12:46:17.720340,2017-12-11 12:47:17.720340
2017-12-11 12:47:17.720340,2017-12-11 12:48:17.720340
2017-12-11 12:48:17.720340,2017-12-11 12:49:17.720340
2017-12-11 12:49:17.720340,2017-12-11 12:50:17.720340
2017-12-11 12:50:17.720340,2017-12-11 12:51:17.720340
2017-12-11 12:51:17.720340,2017-12-11 12:52:17.720340
2017-12-11 12:52:17.720340,2017-12-11 12:53:17.720340
2017-12-11 12:53:17.720340,2017-12-11 12:54:17.720340
2017-12-11 12:54:17.720340,2017-12-11 12:55:17.720340
2017-12-11 12:55:17.720340,2017-12-11 12:56:17.720340
2017-12-11 12:56:17.720340,2017-12-11 12:57:17.720340
2017-12-11 12:57:17.720340,2017-12-11 12:58:17.720340
2017-12-11 12:58:17.720340,2017-12-11 12:59:17.720340
2017-12-11 12:59:17.720340,2017-12-11 13:00:17.720340
2017-12-11 13:02:48.251210,2017-12-11 13:03:48.251210
2017-12-11 13:03:48.251210,2017-12-11 13:04:48.251210
2017-12-11 13:04:48.251210,2017-12-11 13:05:48.251210
2017-12-11 13:05:48.251210,2017-12-11 13:06:48.251210
2017-12-11 13:06:48.251210,2017-12-11 13:07:48.251210
2017-12-11 13:07:48.251210,2017-12-11 13:08:48.251210
2017-12-11 13:08:48.251210,2017-12-11 13:09:48.251210
2017-12-11 13:09:48.251210,2017-12-11 13:10:48.251210
2017-12-11 13:10:48.251210,2017-12-11 13:11:48.251210
2017-12-11 13:11:48.251210,2017-12-11 13:12:48.251210
2017-12-11 13:12:48.251210,2017-12-11 13:13:48.251210
2017-12-11 13:13:48.251210,2017-12-11 13:14:48.251210
2017-12-11 13:14:48.251210,2017-12-11 13:15:48.251210
2017-12-11 13:15:48.251210,2017-12-11 13:16:48.251210
2017-12-11 13:16:48.251210,2017-12-11 13:17:48.251210
2017-12-11 13:17:48.251210,2017-12-11 13:18:48.251210
2017-12-11 13:18:48.251210,2017-12-11 13:19:48.251210
2017-12-11 13:19:48.251210,2017-12-11 13:20:48.251210
2017-12-11 13:20:48.251210,2017-12-11 13:21:48.251210
2017-12-11 13:21:48.251210,2017-12-11 13:22:48.251210
2017-12-11 13:22:48.251210,2017-12-11 13:23:48.251210
2017-12-11 13:23:48.251210,2017-12-11 13:24:48.251210
2017-12-11 13:24:48.251210,2017-12-11 13:25:48.251210
2017-12-11 13:25:48.251210,2017-12-11 13:26:48.251210
2017-12-11 13:26:48.251210,2017-12-11 13:27:48.251210
2017-12-11 13:27:48.251210,2017-12-11 13:28:48.251210
2017-12-11 13:28:48.251210,2017-12-11 13:29:48.251210
2017-12-11 13:29:48.251210,2017-12-11 13:30:48.251210
2017-12-11 13:30:48.251210,2017-12-11 13:31:48.251210
2017-12-11 13:31:48.251210,2017-12-11 13:32:48.251210
2017-12-11 13:32:48.251210,2017-12-11 13:33:48.251210
2017-12-11 13:33:48.251210,2017-12-11 13:34:48.251210
2017-12-11 13:34:48.251210,2017-12-11 13:35:48.251210
2017-12-11 13:35:48.251210,2017-12-11 13:36:48.251210
2017-12-11 13:36:48.251210,2017-12-11 13:37:48.251210
2017-12-11 13:37:48.251210,2017-12-11 13:38:48.251210
2017-12-11 13:38:48.251210,2017-12-11 13:39:48.251210
2017-12-11 13:39:48.251210,2017-12-11 13:40:48.251210
2017-12-11 13:40:48.251210,2017-12-11 13:41:48.251210
2017-12-11 13:41:48.251210,2017-12-11 13:42:48.251210
2017-12-11 13:42:48.251210,2017-12-11 13:43:48.251210
2017-12-11 13:43:48.251210,2017-12-11 13:44:48.251210
2017-12-11 13:44:48.251210,2017-12-11 13:45:48.251210
2017-12-11 13:45:48.251210,2017-12-11 13:46:48.251210
2017-12-11 13:46:48.251210,2017-12-11 13:47:48.251210
2017-12-11 13:47:48.251210,2017-12-11 13:48:48.251210
2017-12-11 13:48:48.251210,2017-12-11 13:49:48.251210
2017-12-11 13:49:48.251210,2017-12-11 13:50:48.251210
2017-12-11 13:50:48.251210,2017-12-11 13:51:48.251210
2017-12-11 13:51:48.251210,2017-12-11 13:52:48.251210
2017-12-11 13:52:48.251210,2017-12-11 13:53:48.251210
2017-12-11 13:53:48.251210,2017-12-11 13:54:48.251210
2017-12-11 13:54:48.251210,2017-12-11 13:55:48.251210
2017-12-11 13:55:48.251210,2017-12-11 13:56:48.251210
2017-12-11 13:56:48.251210,2017-12-11 13:57:48.251210
2017-12-11 13:57:48.251210,2017-12-11 13:58:48.251210
2017-12-11 13:58:48.251210,2017-12-11 13:59:48.251210
2017-12-11 13:59:48.251210,2017-12-11 14:00:48.251210
2017-12-11 14:00:48.251210,2017-12-11 14:01:48.251210
2017-12-11 14:01:48.251210,2017-12-11 14:02:48.251210
2017-12-11 14:02:48.251210,2017-12-11 14:03:48.251210
2017-12-11 14:03:48.251210,2017-12-11 14:04:48.251210
2017-12-11 14:04:48.251210,2017-12-11 14:05:48.251210
2017-12-11 14:05:48.251210,2017-12-11 14:06:48.251210
2017-12-11 14:06:48.251210,2017-12-11 14:07:48.251210
2017-12-11 14:07:48.251210,2017-12-11 14:08:48.251210
2017-12-11 14:08:48.251210,2017-12-11 14:09:48.251210
2017-12-11 14:09:48.251210,2017-12-11 14:10:48.251210
2017-12-11 14:10:48.251210,2017-12-11 14:11:48.251210
2017-12-11 14:11:48.251210,2017-12-11 14:12:48.251210
2017-12-11 14:12:48.251210,2017-12-11 14:13:48.251210
2017-12-11 14:13:48.251210,2017-12-11 14:14:48.251210
2017-12-11 14:14:48.251210,2017-12-11 14:15:48.251210
2017-12-11 14:15:48.251210,2017-12-11 14:16:48.251210
2017-12-11 14:16:48.251210,2017-12-11 14:17:48.251210
2017-12-11 14:17:48.251210,2017-12-11 14:18:48.251210
2017-12-11 14:18:48.251210,2017-12-11 14:19:48.251210
2017-12-11 14:19:48.251210,2017-12-11 14:20:48.251210
2017-12-11 14:20:48.251210,2017-12-11 14:21:48.251210
2017-12-11 14:21:48.251210,2017-12-11 14:22:48.251210
2017-12-11 14:22:48.251210,2017-12-11 14:23:48.251210
2017-12-11 14:23:48.251210,2017-12-11 14:24:48.251210
2017-12-11 14:24:48.251210,2017-12-11 14:25:48.251210
2017-12-11 14:25:48.251210,2017-12-11 14:26:48.251210
2017-12-11 14:26:48.251210,2017-12-11 14:27:48.251210
2017-12-11 14:27:48.251210,2017-12-11 14:28:48.251210
2017-12-11 14:28:48.251210,2017-12-11 14:29:48.251210
2017-12-11 14:29:48.251210,2017-12-11 14:30:48.251210
2017-12-11 14:30:48.251210,2017-12-11 14:31:48.251210
2017-12-11 14:31:48.251210,2017-12-11 14:32:48.251210
2017-12-11 14:32:48.251210,2017-12-11 14:33:48.251210
2017-12-11 14:33:48.251210,2017-12-11 14:34:48.251210
2017-12-11 14:34:48.251210,2017-12-11 14:35:48.251210
2017-12-11 14:35:48.251210,2017-12-11 14:36:48.251210
2017-12-11 14:36:48.251210,2017-12-11 14:37:48.251210
2017-12-11 14:37:48.251210,2017-12-11 14:38:48.251210
2017-12-11 14:38:48.251210,2017-12-11 14:39:48.251210
2017-12-11 14:39:48.251210,2017-12-11 14:40:48.251210
2017-12-11 14:40:48.251210,2017-12-11 14:41:48.251210
2017-12-11 14:41:48.251210,2017-12-11 14:42:48.251210
2017-12-11 14:42:48.251210,2017-12-11 14:43:48.251210
2017-12-11 14:43:48.251210,2017-12-11 14:44:48.251210
2017-12-11 14:44:48.251210,2017-12-11 14:45:48.251210
2017-12-11 14:45:48.251210,2017-12-11 14:46:48.251210
2017-12-11 14:46:48.251210,2017-12-11 14:47:48.251210
2017-12-11 14:47:48.251210,2017-12-11 14:48:48.251210
2017-12-11 14:48:48.251210,2017-12-11 14:49:48.251210
2017-12-11 14:49:48.251210,2017-12-11 14:50:48.251210
2017-12-11 14:50:48.251210,2017-12-11 14:51:48.251210
2017-12-11 14:51:48.251210,2017-12-11 14:52:48.251210
2017-12-11 14:52:48.251210,2017-12-11 14:53:48.251210
2017-12-11 14:53:48.251210,2017-12-11 14:54:48.251210
2017-12-11 14:54:48.251210,2017-12-11 14:55:48.251210
2017-12-11 14:55:48.251210,2017-12-11 14:56:48.251210
2017-12-11 14:56:48.251210,2017-12-11 14:57:48.251210
2017-12-11 14:57:48.251210,2017-12-11 14:58:48.251210
2017-12-11 14:58:48.251210,2017-12-11 14:59:48.251210
2017-12-11 14:59:48.251210,2017-12-11 15:00:48.251210
2017-12-11 15:00:48.251210,2017-12-11 15:01:48.251210
2017-12-11 15:01:48.251210,2017-12-11 15:02:48.251210
2017-12-11 15:02:48.251210,2017-12-11 15:03:48.251210
