;#EventID;Time;Latitude;Longitude;Depth/km;Author;Catalog;Contributor;ContributorID;MagType;Magnitude;MagAuthor;EventLocationName;Magnitud;Estacion
30;4597464;2014-04-03 11:50:45;-20.6314;-70.4495;24.8;ISC;ISC;ISC;609948343;mb;4.6;NEIC;NEAR COAST OF NORTHERN CHILE;4.6;GO01
31;4597606;2014-04-05 11:58:25;-20.3273;-70.8788;10.0;ISC;ISC;ISC;604441525;mb;4.6;NEIC;NEAR COAST OF NORTHERN CHILE;4.6;GO01
32;4598696;2014-04-14 13:35:41;-20.5815;-70.9323;9.2;ISC;ISC;ISC;604455457;mb;4.6;NEIC;NEAR COAST OF NORTHERN CHILE;4.6;GO01
33;4812394;2014-10-24 00:58:46;-33.9797;-72.335;2.6;ISC;ISC;ISC;610573302;mb;4.6;NEIC;OFF COAST OF CENTRAL CHILE;4.6;CO02
34;5006468;2015-02-22 05:40:18;-20.0382;-70.9111;2.1;ISC;ISC;ISC;606745676;Mww;4.6;NEIC;NEAR COAST OF NORTHERN CHILE;4.6;PB09
35;5163360;2015-09-17 03:34:50;-31.8651;-72.0976;10.0;us;NEIC PDE;us;us20003kfa;mb;4.6;us;OFF COAST OF CENTRAL CHILE;4.6;GO03
36;5175328;2016-02-24 17:02:04;-29.9554;-71.686;23.0;us;NEIC PDE;us;us10004scj;mb;4.6;us;NEAR COAST OF CENTRAL CHILE;4.6;CO02
37;10117568;2017-04-28 16:18:41;-33.221;-72.2498;10.0;us;NEIC PDE;us;us10008lm7;mb;4.6;us;OFF COAST OF CENTRAL CHILE;4.6;CO02
38;11304668;2020-09-03 03:23:54;-27.9569;-71.5003;10.4;us;NEIC PDE;us;us7000bh08;Mwr;4.6;us;NEAR COAST OF NORTHERN CHILE;4.6;GO03
39;4488891;2014-03-17 02:05:58;-19.9182;-71.0122;31.3;ISC;ISC;ISC;606912394;mb;4.5;NEIC;OFF COAST OF NORTHERN CHILE;4.5;GO01
40;4488907;2014-03-17 09:12:59;-20.0016;-70.841;19.1;ISC;ISC;ISC;606912444;mb;4.5;NEIC;NEAR COAST OF NORTHERN CHILE;4.5;GO01
41;4597409;2014-04-02 20:34:42;-19.7127;-71.0453;8.3;ISC;ISC;ISC;604458287;mb;4.5;NEIC;OFF COAST OF NORTHERN CHILE;4.5;GO01
42;4600955;2014-04-03 13:23:22;-20.2987;-70.6478;16.7;ISC;ISC;ISC;606913584;mb;4.5;NEIC;NEAR COAST OF NORTHERN CHILE;4.5;GO01
43;4640127;2014-05-28 10:27:03;-32.2516;-71.7789;44.8;ISC;ISC;ISC;604659155;mb;4.5;ISC;NEAR COAST OF CENTRAL CHILE;4.5;CO02
44;10489553;2014-12-02 01:00:45;-21.163;-71.92;10.0;VAO;ISC;ISC;611165680;mb;4.5;VAO;OFF COAST OF NORTHERN CHILE;4.5;PB09
45;5171912;2015-10-23 14:47:58;-30.7656;-71.5533;40.6;us;NEIC PDE;us;us10003qz7;mb;4.5;us;NEAR COAST OF CENTRAL CHILE;4.5;GO03
46;5193338;2016-08-10 06:43:40;-31.9631;-71.6571;31.9;us;NEIC PDE;us;us10006cj8;mwr;4.5;;NEAR COAST OF CENTRAL CHILE;4.5;CO02
47;11137931;2019-10-21 12:02:43;-30.7096;-71.3333;46.5;us;NEIC PDE;us;us70005wpj;mb;4.5;us;NEAR COAST OF CENTRAL CHILE;4.5;CO02
48;11272932;2020-07-20 20:33:52;-24.5778;-70.6276;35.0;us;NEIC PDE;us;us7000arwu;Mwr;4.5;guc;NEAR COAST OF NORTHERN CHILE;4.5;PB14
49;4488962;2014-03-18 14:58:44;-19.4037;-71.0348;30.7;ISC;ISC;ISC;604173107;mb;4.4;NEIC;OFF COAST OF NORTHERN CHILE;4.4;GO01
50;10587401;2015-01-23 01:25:37;-29.7625;-71.7138;32.2;ISC;ISC;ISC;606594542;mb;4.4;ISC;NEAR COAST OF CENTRAL CHILE;4.4;CO02
51;5163247;2015-09-17 03:10:42;-31.5301;-71.7599;36.8;us;NEIC PDE;us;us10003j44;mb;4.4;us;NEAR COAST OF CENTRAL CHILE;4.4;GO03
52;5160443;2015-09-29 16:46:15;-31.5374;-72.0494;10.0;us;NEIC PDE;us;us10003iwh;mb;4.4;us;OFF COAST OF CENTRAL CHILE;4.4;CO02
53;5165857;2015-11-07 11:51:29;-30.698;-71.632;27.5;us;NEIC PDE;guc;us10003vj4;mb;4.4;us;NEAR COAST OF CENTRAL CHILE;4.4;GO03
54;5169484;2015-12-27 23:47:10;-31.7689;-71.7135;37.7;us;NEIC PDE;us;us10004a0b;mwr;4.4;us;NEAR COAST OF CENTRAL CHILE;4.4;GO03
55;5176270;2016-02-10 13:15:01;-30.596;-71.8238;28.1;us;NEIC PDE;us;us20004z9q;mb;4.4;us;NEAR COAST OF CENTRAL CHILE;4.4;CO02
56;5181611;2016-04-16 11:51:42;-27.2582;-71.2663;7.0;us;NEIC PDE;us;us10005bg0;mb;4.4;us;NEAR COAST OF NORTHERN CHILE;4.4;GO03
57;5184064;2016-05-29 23:17:51;-31.7586;-72.295;35.0;us;NEIC PDE;us;us20005z3g;Mwr;4.4;us;OFF COAST OF CENTRAL CHILE;4.4;CO02
58;11252658;2020-06-15 04:35:44;-30.0439;-71.5655;34.5;us;NEIC PDE;us;us6000ac0x;mb;4.4;us;NEAR COAST OF CENTRAL CHILE;4.4;CO02
